Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, December 6, 2018
5:24:06 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
55.207389,75.594090,160.708401,162.947313,61.553028,56.877159,59.170514,12.791994,157.957754,1.262504,75.865110,55.829306,161.514813,160.014997,158.712925,158.749930,70.826520,158.271163,0.001973,-1.745080,32.000000,-237.215330,158.821759,0.379042,15.167732,0.687765,278007.929714,0.923158,30.163196,37.966289,2.911717,69.667227,57.536335,96.789868,28.000000,55.038854,64.000000,40.628875,17.458055,11.092181
55.214891,75.596525,160.732651,162.941610,61.528751,56.889313,59.174920,12.791365,157.963362,1.262617,75.867452,55.837740,161.509734,160.020382,158.706202,158.755499,70.824647,158.277699,0.001967,-1.745674,32.000000,-237.215844,158.825513,0.379053,15.168072,0.687806,278008.535155,0.922296,30.159744,37.968062,2.911667,69.668466,57.531688,96.788855,28.000000,55.036096,64.000000,40.602749,17.458055,11.093375
55.222560,75.599073,160.711847,162.935832,61.522868,56.901457,59.201266,12.791147,157.972909,1.182599,75.868393,55.844443,161.504315,160.026005,158.699952,158.761596,70.822998,158.282224,0.001968,-1.745896,32.000000,-237.216046,158.861412,0.350718,15.170421,0.687442,278009.473577,0.922895,30.154438,37.971634,2.910994,69.669769,57.526111,96.787829,28.000000,55.019062,64.000000,40.575626,17.458055,11.094581
55.227709,75.600677,160.722480,162.931993,61.617234,56.909532,59.165579,12.791584,157.974506,1.018744,75.869568,55.849945,161.500455,160.031702,158.696072,158.765756,70.821776,158.285314,0.001989,-1.745899,32.000000,-237.215543,158.877047,0.299390,15.169809,0.687572,278070.681817,0.922892,30.149695,37.976327,2.911038,69.671089,57.522494,96.787679,28.000000,55.017053,64.000000,40.558164,17.458055,11.095386
55.234335,75.602817,160.742412,162.926512,61.619807,56.909462,59.177903,12.790348,157.978811,1.251823,75.871177,55.856679,161.495150,160.037480,158.691003,158.771923,70.820977,158.289983,0.001992,-1.745319,32.000000,-237.216713,158.859233,0.378073,15.168599,0.687428,278131.879147,0.922543,30.144909,37.979930,2.910257,69.673939,57.518304,96.788012,28.000000,55.041981,64.000000,40.530085,17.458055,11.096556
55.243729,75.605098,160.744324,162.920983,61.539261,56.909512,59.212340,12.790391,157.986836,1.263448,75.872594,55.863045,161.489448,160.045033,158.684977,158.779511,70.820282,158.296866,0.001986,-1.745877,32.000000,-237.216736,158.866567,0.378401,15.172532,0.687528,278172.361440,0.923140,30.141587,37.982485,2.910178,69.676665,57.513995,96.788315,28.000000,55.033250,64.000000,40.501454,17.458055,11.097714
55.252049,75.607655,160.737913,162.915247,61.499441,56.909540,59.184718,12.789904,157.993571,1.263459,75.874493,55.873451,161.483685,160.050583,158.678882,158.784507,70.819565,158.302030,0.001986,-1.745878,32.000000,-237.217184,158.873305,0.378426,15.176465,0.687584,278172.606444,0.922830,30.137390,37.985300,2.910190,69.678922,57.509393,96.788255,28.000000,55.043812,64.000000,40.471358,17.458055,11.098936
55.259950,75.609820,160.740893,162.909242,61.447305,56.909532,59.166121,12.789644,158.000243,1.263539,75.875853,55.882860,161.478087,160.059302,158.673119,158.791959,70.818726,158.307878,0.001989,-1.745854,32.000000,-237.217503,158.882795,0.378544,15.176703,0.687287,278172.781084,0.922128,30.130689,37.988965,2.909730,69.682083,57.504891,96.788185,28.000000,55.018677,64.000000,40.441746,17.458055,11.100135
55.265953,75.611090,160.758299,162.905098,61.385906,56.909480,59.201069,12.789594,158.003694,1.263536,75.875999,55.888610,161.473683,160.065392,158.667993,158.798765,70.817945,158.311776,0.001992,-1.745255,32.000000,-237.217530,158.886754,0.378398,15.175820,0.686976,278173.354833,0.922412,30.125290,37.991910,2.909176,69.683325,57.501581,96.787255,28.000000,55.029376,64.000000,40.419690,17.458055,11.100902
55.275090,75.612928,160.773322,162.899186,61.397294,56.917734,59.181064,12.789145,158.010827,1.263666,75.876610,55.896245,161.466433,160.074858,158.661876,158.807111,70.816765,158.321629,0.001972,-1.744656,32.000000,-237.217903,158.892656,0.378509,15.178842,0.686875,278173.573075,0.922562,30.119902,37.995273,2.908814,69.684905,57.496970,96.786506,28.000000,55.042128,64.000000,40.387561,17.458055,11.102029
