Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Wednesday, December 12, 2018
5:16:32 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
72.114879,80.870495,119.761153,132.345142,69.163709,75.630006,59.347101,12.720175,113.886501,1.700427,81.178393,73.017256,131.185185,116.007514,129.272713,114.443810,65.816079,113.392594,0.001911,-2.085165,32.000000,-237.287450,114.754236,0.406377,12.568038,0.508013,376202.710973,0.919338,20.855042,21.143872,1.659816,67.899828,61.566834,81.782247,64.000000,45.263801,87.594937,79.979495,19.202532,19.756140
72.106013,80.866828,119.725492,132.342943,69.212630,75.630148,50.997421,12.719325,113.880126,1.600407,81.174918,73.007644,131.181969,115.994890,129.270688,114.430449,65.819288,113.383478,0.001914,-2.085104,32.000000,-237.288333,114.747274,0.369572,12.567046,0.508223,376196.702931,0.919843,20.859113,21.134617,1.659911,67.896829,61.567253,81.781292,64.000000,45.263467,87.594937,79.994802,19.202532,19.757138
72.097744,80.863712,119.710648,132.340999,69.129629,75.630297,59.400077,12.719001,113.869764,1.594148,81.170520,73.004110,131.180391,115.986552,129.269950,114.420509,65.821779,113.371944,0.001895,-2.085124,32.000000,-237.288603,114.736733,0.369640,12.568883,0.508758,376190.731028,0.921416,20.862806,21.123515,1.660700,67.892978,61.569043,81.780909,64.000000,45.283171,87.594937,80.011159,19.202532,19.757996
72.090691,80.858798,119.718993,132.338511,69.103409,75.630463,59.413020,12.719453,113.857827,1.593901,81.164810,72.996638,131.177522,115.973045,129.267889,114.408714,65.826156,113.359700,0.001891,-2.085112,32.000000,-237.288121,114.723410,0.369511,12.571008,0.508627,376185.439151,1.072417,20.866060,21.115252,1.660409,67.887011,61.571637,81.779419,64.000000,45.303352,87.594937,80.029332,19.202532,19.758852
72.085259,80.854166,119.737281,132.335972,69.099063,75.630709,51.967770,12.720902,113.850422,1.593327,81.160034,72.990060,131.173943,115.967756,129.265734,114.399845,65.829982,113.350235,0.001892,-2.085100,32.000000,-237.286723,114.714434,0.369381,12.572433,0.508548,376181.689381,0.920828,20.869399,21.106365,1.660394,67.882307,61.574125,81.777886,64.000000,45.334016,87.594937,80.041796,19.202532,19.759459
72.079303,80.848436,119.741393,132.332565,69.041923,75.622579,59.441946,12.722342,113.842359,1.593244,81.154104,72.986958,131.169848,115.959826,129.264421,114.389009,65.832866,113.340621,0.001929,-2.086054,32.000000,-237.285277,114.685389,0.369455,12.576501,0.508631,376173.524475,0.920719,20.869992,21.095197,1.660672,67.875810,61.576877,81.775212,64.000000,45.359989,87.594937,80.061073,19.202532,19.760159
72.072591,80.844008,119.747879,132.330051,69.095136,75.622521,59.434427,12.722420,113.826986,1.866638,81.150462,72.981587,131.164822,115.951088,129.262311,114.378043,65.834536,113.330110,0.001912,-2.086048,32.000000,-237.285384,114.665085,0.461748,12.573246,0.508803,376165.535844,1.052707,20.869600,21.086122,1.661051,67.870447,61.579925,81.772496,64.000000,45.384214,87.594937,80.078748,19.202532,19.760757
72.066083,80.839864,119.713761,132.327467,69.066593,75.622474,59.448868,12.722685,113.821364,1.568860,81.146166,72.973840,131.159854,115.941563,129.260543,114.368686,65.837302,113.321223,0.001908,-2.086225,32.000000,-237.285085,114.701179,0.355611,12.575723,0.508700,376116.607475,0.920313,20.868522,21.077907,1.661245,67.863707,61.582785,81.769971,64.000000,45.385597,87.594937,80.098226,19.202532,19.761647
72.060526,80.835797,119.722958,132.325611,69.061358,75.622285,59.442825,12.722864,113.813970,1.443105,81.139573,72.967680,131.156267,115.935691,129.258773,114.360316,65.839644,113.313275,0.001907,-2.086216,32.000000,-237.285016,114.695663,0.318849,12.578611,0.508975,376111.665787,0.920515,20.869335,21.070407,1.661490,67.857716,61.585657,81.767470,64.000000,45.409476,87.594937,80.115538,19.202532,19.762334
72.048538,80.830067,119.760199,132.323512,69.032203,75.606705,59.418411,12.722976,113.805733,1.442517,81.134242,72.958139,131.153503,115.926187,129.256507,114.350010,65.842559,113.304098,0.001944,-2.086268,32.000000,-237.284925,114.685968,0.318436,12.579047,0.508685,376104.751061,0.920374,20.870272,21.062711,1.661166,67.850852,61.590113,81.764994,64.000000,45.423845,87.594937,80.143688,19.202532,19.763000
72.035922,80.825211,119.709968,132.321758,69.023644,75.586198,51.025581,12.722299,113.792378,1.624585,81.132524,72.946626,131.151341,115.918175,129.254867,114.342015,65.845029,113.292670,0.001928,-2.086271,32.000000,-237.285651,114.642746,0.382030,12.583232,0.508718,376098.030543,0.920535,20.870545,21.055959,1.661422,67.844752,61.593606,81.763077,64.000000,45.417387,87.594937,80.173906,19.202532,19.763498
72.029792,80.821257,119.653697,132.319561,69.031867,75.574059,59.470970,12.722956,113.781223,1.740239,81.130432,72.935679,131.147790,115.907923,129.251957,114.328327,65.847412,113.282251,0.001910,-2.086397,32.000000,-237.284930,114.638818,0.417004,12.581657,0.509078,376014.000419,0.920883,20.874179,21.047953,1.662216,67.836751,61.597310,81.759627,64.000000,45.427317,87.594937,80.199146,19.202532,19.764372
72.019074,80.818564,119.680982,132.317688,69.072562,75.557785,59.423507,12.721666,113.770474,1.740663,81.128373,72.927097,131.144310,115.896001,129.248398,114.318722,65.848366,113.271890,0.001908,-2.088873,32.000000,-237.286048,114.627223,0.416817,12.579530,0.508537,375907.125791,1.072259,20.879178,21.039144,1.661809,67.829763,61.600650,81.756328,64.000000,45.437684,87.594937,80.229383,19.202532,19.765194
72.012007,80.815652,119.597875,132.316090,69.015647,75.549796,52.137284,12.721622,113.763474,1.488806,81.125237,72.920013,131.140666,115.886091,129.245580,114.303954,65.850070,113.262505,0.001909,-2.088875,32.000000,-237.285958,114.642787,0.330495,12.581363,0.508127,375841.285612,0.919920,20.880014,21.030979,1.661170,67.821804,61.605274,81.752621,64.000000,45.416215,87.594937,80.259124,19.202532,19.766236
72.005250,80.812693,119.622630,132.314606,69.080735,75.549835,51.741613,12.720608,113.756409,1.442903,81.120884,72.914340,131.138206,115.879108,129.243367,114.292573,65.850877,113.248716,0.001914,-2.088840,32.000000,-237.286849,114.630254,0.319168,12.575262,0.508497,375759.333779,0.920605,20.885694,21.024276,1.661796,67.816588,61.609099,81.750647,64.000000,45.417349,87.594937,80.287367,19.202532,19.767022
71.998942,80.807749,119.675939,132.312338,69.100733,75.549872,52.718358,12.720959,113.748790,1.442906,81.115025,72.906226,131.136115,115.871251,129.241348,114.283470,65.853305,113.237918,0.001896,-2.088240,32.000000,-237.286566,114.613817,0.318952,12.568115,0.507763,375716.064937,1.049257,20.888304,21.017363,1.660805,67.811753,61.613871,81.748786,64.000000,45.482287,87.594937,80.318030,19.202532,19.767794
71.990291,80.803271,119.691544,132.310205,69.048112,75.533876,52.524250,12.718182,113.734927,1.699426,81.109331,72.897555,131.133290,115.857807,129.238656,114.270458,65.854935,113.223296,0.001894,-2.087635,32.000000,-237.289463,114.560091,0.407449,12.565583,0.508329,375714.262625,1.057385,20.890625,21.008904,1.661304,67.807547,61.617370,81.747817,64.000000,45.489361,87.594937,80.347766,19.202532,19.768353
71.988906,80.797740,119.687086,132.307655,68.976594,75.509667,59.451598,12.718195,113.725238,1.892042,81.102728,72.892142,131.130345,115.845993,129.236262,114.258684,65.857133,113.208552,0.001893,-2.087682,32.000000,-237.289296,114.539207,0.467225,12.568233,0.509142,375707.448463,1.037883,20.890612,21.000482,1.662190,67.802370,61.621251,81.748600,64.000000,45.529746,87.594937,80.379430,19.202532,19.768984
71.977332,80.793152,119.676463,132.305517,68.923886,75.497521,51.861766,12.719132,113.722977,1.711689,81.098455,72.885482,131.127387,115.837555,129.233495,114.248083,65.858186,113.201254,0.001932,-2.085344,32.000000,-237.288478,114.574890,0.404159,12.565607,0.509403,375623.825772,1.041627,20.892894,20.990737,1.662607,67.800694,61.624890,81.750883,64.000000,45.538511,87.594937,80.412088,19.202532,19.769517
71.966847,80.787320,119.651994,132.303212,68.838221,75.473168,52.800089,12.720246,113.714407,1.444275,81.096563,72.879389,131.124127,115.825275,129.231109,114.240999,65.860519,113.191280,0.001914,-2.085401,32.000000,-237.287340,114.575497,0.318151,12.566209,0.509102,375494.827103,0.919967,20.888445,20.980353,1.662577,67.799144,61.628952,81.753820,64.000000,45.551194,87.594937,80.455206,19.202532,19.770078
71.960008,80.784108,119.615182,132.301731,68.870366,75.452847,59.284291,12.719830,113.701998,1.441066,81.097611,72.870812,131.122661,115.813646,129.229803,114.231421,65.862389,113.184144,0.001908,-2.085399,32.000000,-237.287791,114.565355,0.318196,12.564042,0.509211,375431.737299,1.054611,20.892906,20.975249,1.662697,67.799241,61.631526,81.757094,64.000000,45.536061,87.594937,80.489694,19.202532,19.770728
71.949564,80.782117,119.594323,132.299961,68.826523,75.436486,59.438095,12.717976,113.690112,1.441523,81.099059,72.862168,131.120360,115.802050,129.227322,114.217095,65.863215,113.169560,0.001908,-2.085390,32.000000,-237.289616,114.548898,0.318239,12.558531,0.508956,375304.077537,1.035689,20.895269,20.967378,1.662599,67.800964,61.634746,81.761997,64.000000,45.518835,87.594937,80.532447,19.202532,19.771785
71.943600,80.781447,119.574415,132.298563,68.793476,75.415992,52.177748,12.716868,113.681612,1.442538,81.099694,72.855149,131.118690,115.788258,129.225450,114.203353,65.864021,113.158938,0.001947,-2.085398,32.000000,-237.290784,114.535355,0.318402,12.561832,0.508699,375199.112669,0.922253,20.897403,20.961546,1.662245,67.802283,61.637418,81.766399,64.000000,45.535905,87.594937,80.569567,19.202532,19.772826
71.935398,80.780777,119.504389,132.296924,68.768937,75.403832,52.175922,12.715668,113.667835,1.442988,81.099181,72.846460,131.116804,115.771839,129.223617,114.186789,65.865691,113.149699,0.001926,-2.085406,32.000000,-237.291721,114.532003,0.318409,12.555469,0.508786,375117.938324,0.919813,20.903579,20.952623,1.662197,67.805062,61.640006,81.773826,64.000000,45.506577,87.594937,80.612370,19.202532,19.774138
71.930444,80.779217,119.485461,132.295178,68.711897,75.387461,51.596479,12.714631,113.657669,1.303915,81.097252,72.840939,131.116363,115.762895,129.223093,114.176953,65.867950,113.138973,0.001909,-2.085424,32.000000,-237.292476,114.511965,0.272519,12.556393,0.508437,375015.567923,1.047614,20.907573,20.945918,1.662058,67.808071,61.642477,81.780991,64.000000,45.490163,87.594937,80.648430,19.202532,19.775106
71.921731,80.775792,119.438432,132.292723,68.714467,75.362765,59.423855,12.714125,113.647978,1.443437,81.095495,72.837165,131.115033,115.755838,129.221461,114.164123,65.870056,113.125451,0.001909,-2.085415,32.000000,-237.292893,114.505625,0.318805,12.556733,0.508156,374954.801224,1.047615,20.913316,20.939117,1.661274,67.812902,61.646693,81.790173,64.000000,45.473612,87.594937,80.696767,19.202532,19.776021
71.910795,80.773054,119.393826,132.290783,68.713630,75.342365,51.767778,12.712878,113.638933,1.444288,81.096582,72.828030,131.113834,115.745950,129.220096,114.152130,65.871878,113.115740,0.001909,-2.085438,32.000000,-237.294029,114.492275,0.318625,12.554886,0.507910,374870.010986,1.059228,20.915629,20.930901,1.661125,67.817358,61.650096,81.799643,64.000000,45.460388,87.594937,80.740775,19.202532,19.776741
71.906808,80.771449,119.407243,132.288770,68.762475,75.333888,59.458280,12.714098,113.628917,1.445226,81.098990,72.819679,131.111458,115.730450,129.218487,114.139158,65.873825,113.104513,0.001912,-2.084294,32.000000,-237.292822,114.480230,0.319002,12.548150,0.507471,374743.122017,0.919521,20.919019,20.921286,1.660672,67.822986,61.654377,81.812280,64.000000,45.489471,87.594937,80.788187,19.202532,19.777851
71.906599,80.771722,119.460558,132.287323,68.758629,75.337491,51.617951,12.713720,113.621007,1.335647,81.100055,72.817468,131.109661,115.720142,129.216896,114.127901,65.875389,113.091614,0.001896,-2.084254,32.000000,-237.293289,114.505327,0.279683,12.543634,0.507181,374639.575064,1.055400,20.924837,20.914069,1.660305,67.828090,61.657424,81.822763,64.000000,45.507486,87.594937,80.822289,19.202532,19.778995
71.900588,80.772379,119.440274,132.285123,68.729286,75.345648,59.275949,12.713508,113.610881,1.148083,81.099413,72.814043,131.107277,115.707239,129.214645,114.117555,65.876985,113.077471,0.001894,-2.084238,32.000000,-237.293638,114.481859,0.220609,12.540187,0.507578,374593.693747,0.918842,20.926349,20.905884,1.660583,67.835004,61.661713,81.834934,64.000000,45.541691,87.594937,80.871386,19.202532,19.780475
71.899815,80.772175,119.402505,132.283314,68.691392,75.349737,52.502883,12.714408,113.598666,1.205522,81.100387,72.809343,131.105851,115.699842,129.214020,114.106551,65.879502,113.066246,0.001895,-2.084240,32.000000,-237.292775,114.447944,0.242510,12.544291,0.508241,374609.717785,1.058461,20.926786,20.897155,1.661330,67.841212,61.666286,81.847411,64.000000,45.496917,87.594937,80.907426,19.202532,19.781602
71.895688,80.772097,119.393915,132.280795,68.684428,75.337636,59.254047,12.715098,113.584254,1.443901,81.103837,72.809243,131.102796,115.687998,129.213020,114.095567,65.881504,113.051984,0.001936,-2.084253,32.000000,-237.292189,114.421391,0.318159,12.546175,0.508352,374650.632655,0.921905,20.932144,20.887700,1.661186,67.847447,61.670748,81.861399,64.000000,45.513075,87.594937,80.952922,19.202532,19.782913
71.892910,80.773713,119.365913,132.278960,68.680103,75.321356,59.453853,12.715768,113.572605,1.445716,81.108480,72.803575,131.100363,115.675585,129.212080,114.087363,65.883863,113.041258,0.001910,-2.084264,32.000000,-237.291582,114.411408,0.318071,12.550187,0.507909,374667.078286,1.040902,20.932545,20.878946,1.660679,67.852441,61.675477,81.872252,64.000000,45.513312,87.594937,80.992606,19.202532,19.784271
71.886419,80.776741,119.293628,132.277134,68.639796,75.313210,52.152167,12.716162,113.560618,1.445243,81.117084,72.804820,131.098725,115.661552,129.211157,114.076189,65.885872,113.027813,0.001909,-2.084274,32.000000,-237.291145,114.398417,0.318180,12.549522,0.507739,374604.786196,0.922218,20.935697,20.869019,1.660655,67.858358,61.681903,81.885137,64.000000,45.493833,87.594937,81.043549,19.202532,19.786058
71.891113,80.780664,119.326083,132.275603,68.597451,75.306049,52.981734,12.717609,113.555792,1.261731,81.123595,72.806720,131.097819,115.656249,129.210031,114.069546,65.887589,113.018421,0.001908,-2.085450,32.000000,-237.289737,114.431378,0.254205,12.550523,0.507274,374523.020666,0.918964,20.939487,20.860700,1.660329,67.862721,61.686876,81.894882,64.000000,45.508078,87.594937,81.077294,19.202532,19.787737
