Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Saturday, September 29, 2018
2:54:08 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,eta_is,Q_dot,eta_vol,DT_sup,DT_sub
psia,C,psia,C,lbm/min,lbm/min,rpm,psia,psia,lbm/min,C,psia,C,psia,C,psia,C,C,lb/min,lb/min,C,psia,psia,lbm/min,,kW,,C,C
-3.009386,20.487494,-12.100249,211.317538,-0.453780,-2.639724,18.039717,0.695056,0.132500,-0.911025,20.033736,0.157777,19.608248,-15.777213,19.604420,-0.505072,19.584654,-0.360307,-1.229845,0.048447,0.000000,-250.010623,0.054587,-0.733596,0.634468,289.182014,0.902622,10.054310,10.014069
-3.009552,20.486933,-12.103057,871.456576,-0.472964,-2.635266,17.870523,0.695067,0.128902,-0.866380,20.033560,0.151120,19.608461,-15.776808,19.604830,-0.488896,19.586871,-0.355274,-1.225475,0.048521,0.000000,-250.010779,0.069649,-0.734397,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008780,20.486236,-12.101898,515.997094,-0.390031,-2.631217,18.624791,0.695057,0.120600,-0.885590,20.032785,0.148281,19.609174,-15.767216,19.604021,-0.492320,19.586023,-0.361562,-1.229459,0.053487,0.000000,-250.011071,0.079504,-0.753199,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008475,20.485768,-12.100678,236.707501,-0.372453,-2.626300,18.032180,0.695086,0.124586,-0.899397,20.032992,0.144651,19.609756,-15.756849,19.604266,-0.487389,19.587173,-0.364990,-1.224583,0.051808,0.000000,-250.011448,0.071265,-0.754200,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008531,20.485967,-12.097369,-448.821500,-0.417637,-2.620678,18.604788,0.695088,0.128186,-0.897457,20.030815,0.143725,19.608388,-15.755014,19.603004,-0.484996,19.586254,-0.368164,-1.212097,0.051418,0.000000,-250.011264,0.066071,-0.754421,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008519,20.486202,-12.097473,-169.531907,-0.434412,-2.618186,18.892541,0.695074,0.132410,-0.921309,20.032481,0.168187,19.609907,-15.748142,19.604063,-0.489504,19.586083,-0.365726,-1.212484,0.054912,0.000000,-250.011566,0.060301,-0.751406,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008794,20.486785,-12.098195,312.877390,-0.428216,-2.616268,18.742835,0.695074,0.127137,-0.953461,20.031706,0.167508,19.608512,-15.739827,19.604951,-0.491090,19.587318,-0.352425,-1.210165,0.053337,0.000000,-250.011228,0.051520,-0.746256,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008708,20.487074,-12.100905,338.267353,-0.455570,-2.623218,18.014308,0.695060,0.127164,-0.905429,20.032197,0.184001,19.609894,-15.745873,19.606477,-0.497769,19.587815,-0.341852,-1.213049,0.053361,0.000000,-250.010987,0.056402,-0.745106,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008543,20.487034,-12.103230,389.047279,-0.436454,-2.632627,18.278266,0.695060,0.132567,-0.887613,20.032364,0.167143,19.610597,-15.752471,19.606955,-0.503903,19.588466,-0.345605,-1.222889,0.053128,0.000000,-250.010463,0.076647,-0.734976,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008885,20.487225,-12.101045,363.657316,-0.468788,-2.634577,18.648783,0.695072,0.132754,-0.892554,20.028950,0.146980,19.608703,-15.747094,19.604882,-0.504904,19.587079,-0.347473,-1.223513,0.051045,0.000000,-250.010400,0.084347,-0.722841,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008060,20.487259,-12.097126,-17.192129,-0.505435,-2.631037,18.793922,0.695077,0.128277,-0.928370,20.028057,0.146791,19.607115,-15.748727,19.602984,-0.507107,19.583582,-0.357698,-1.220243,0.048811,0.000000,-250.010522,0.090143,-0.739724,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008342,20.487139,-12.097141,135.147649,-0.503416,-2.624267,18.746314,0.695115,0.130228,-0.926440,20.027393,0.149493,19.605021,-15.737509,19.599286,-0.481807,19.581274,-0.367826,-1.235286,0.049115,0.000000,-250.010284,0.085080,-0.731320,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008505,20.487482,-12.096785,389.047279,-0.509887,-2.617186,19.008154,0.695105,0.125414,-0.922517,20.029047,0.159737,19.606820,-15.733105,19.600912,-0.476789,19.583347,-0.361128,-1.226783,0.050378,0.000000,-250.010376,0.093716,-0.728765,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008718,20.487483,-12.098360,668.336872,-0.398040,-2.621809,18.701740,0.695089,0.130310,-0.937074,20.031530,0.164296,19.608673,-15.738767,19.602480,-0.490554,19.587041,-0.351155,-1.233294,0.048745,0.000000,-250.010071,0.090871,-0.735554,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008803,20.487824,-12.101703,820.676650,-0.317654,-2.630512,19.002904,0.695102,0.127051,-0.917964,20.032100,0.155775,19.608644,-15.740069,19.603743,-0.507094,19.587967,-0.339621,-1.229132,0.049065,0.000000,-250.010122,0.096113,-0.735944,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008382,20.487985,-12.103052,820.676650,-0.254410,-2.640478,18.232814,0.695070,0.118731,-0.892662,20.030085,0.157796,19.606134,-15.744909,19.602206,-0.525531,19.586505,-0.333991,-1.216765,0.053480,0.000000,-250.009964,0.090017,-0.758474,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008992,20.488060,-12.102230,389.047279,-0.277977,-2.646133,18.653075,0.695070,0.126614,-0.881813,20.028014,0.162973,19.605364,-15.742980,19.600620,-0.524359,19.583230,-0.330155,-1.246523,0.051743,0.000000,-250.010051,0.081415,-0.756765,0.634468,289.182014,0.902622,10.054310,10.014069
-3.009067,20.487931,-12.100644,8.197834,-0.315657,-2.642396,18.719605,0.695081,0.133083,-0.948305,20.027606,0.149468,19.605502,-15.739517,19.602842,-0.517432,19.585266,-0.325323,-1.233502,0.050897,0.000000,-250.010954,0.082964,-0.759202,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008714,20.488099,-12.100442,109.757686,-0.356298,-2.643904,18.604787,0.695067,0.136858,-0.929881,20.026080,0.154553,19.604872,-15.738915,19.602489,-0.506192,19.587322,-0.330648,-1.246969,0.055330,0.000000,-250.011576,0.084459,-0.755483,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008808,20.488439,-12.103800,109.757686,-0.351157,-2.641019,18.663695,0.695090,0.132951,-0.889378,20.028339,0.139160,19.607514,-15.750107,19.604872,-0.515432,19.588602,-0.325772,-1.239240,0.052815,0.000000,-250.010944,0.083893,-0.731652,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008721,20.488904,-12.105840,389.047279,-0.396158,-2.638020,18.719667,0.695066,0.110468,-0.874852,20.028816,0.139999,19.607703,-15.736173,19.604398,-0.525029,19.588221,-0.339983,-1.246018,0.052906,0.000000,-250.011482,0.076956,-0.726146,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008340,20.489260,-12.105556,617.556946,-0.426266,-2.634905,18.766648,0.695045,0.109916,-0.880394,20.029168,0.134162,19.608533,-15.737793,19.602779,-0.530470,19.586089,-0.348537,-1.249823,0.053155,0.000000,-250.011351,0.077776,-0.725689,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008823,20.489651,-12.103447,820.676650,-0.457727,-2.633905,18.709671,0.695041,0.106961,-0.854685,20.032067,0.134188,19.610438,-15.729611,19.604548,-0.531315,19.587045,-0.350062,-1.244323,0.051028,0.000000,-250.011307,0.071049,-0.730823,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008850,20.489767,-12.101405,820.676650,-0.520581,-2.629742,18.584861,0.695055,0.104585,-0.869914,20.029751,0.128918,19.609407,-15.732695,19.603380,-0.516653,19.585599,-0.340329,-1.252528,0.049178,0.000000,-250.011559,0.078240,-0.751273,0.634468,289.182014,0.902622,10.054310,10.014069
-3.009205,20.490139,-12.095618,389.047279,-0.474571,-2.630758,18.646753,0.695093,0.115909,-0.934194,20.028049,0.133059,19.607723,-15.732389,19.603903,-0.497827,19.585989,-0.331255,-1.255947,0.049763,0.000000,-250.011600,0.083657,-0.739217,0.634468,289.182014,0.902622,10.054310,10.014069
-3.009635,20.490469,-12.097358,820.676650,-0.494696,-2.634168,18.722452,0.695105,0.125419,-0.941033,20.027912,0.132875,19.610292,-15.735733,19.606782,-0.484031,19.586357,-0.338694,-1.261536,0.051861,0.000000,-250.011479,0.086244,-0.754361,0.634468,289.182014,0.902622,10.054310,10.014069
-3.009261,20.490608,-12.097445,389.047279,-0.404236,-2.626693,18.691638,0.695089,0.110245,-0.904175,20.028257,0.135160,19.611169,-15.731712,19.610243,-0.490031,19.586661,-0.349086,-1.258742,0.049729,0.000000,-250.011615,0.084952,-0.740260,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008778,20.490877,-12.096829,515.997094,-0.396847,-2.628890,18.649446,0.695089,0.114351,-0.883689,20.028984,0.139574,19.612497,-15.737188,19.610709,-0.499747,19.586311,-0.363088,-1.254758,0.050073,0.000000,-250.012154,0.086966,-0.733296,0.634468,289.182014,0.902622,10.054310,10.014069
-3.009108,20.490871,-12.099298,465.217168,-0.340120,-2.622989,18.672078,0.695091,0.112945,-0.892687,20.027929,0.133986,19.612297,-15.748670,19.610254,-0.498176,19.585920,-0.367460,-1.257553,0.054050,0.000000,-250.012356,0.083049,-0.731002,0.634468,289.182014,0.902622,10.054310,10.014069
-3.008833,20.491145,-12.097257,211.317538,-0.300948,-2.626267,18.574322,0.695092,0.117559,-0.874759,20.026104,0.148557,19.609358,-15.741331,19.607185,-0.501816,19.585613,-0.363590,-1.258444,0.051469,0.000000,-250.011646,0.090281,-0.728004,0.634468,289.182014,0.902622,10.054310,10.014069
