Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Monday, December 10, 2018
1:53:06 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
54.951533,75.987760,161.672499,163.955671,64.472687,56.523347,51.516286,12.741907,158.952539,1.596684,76.387205,55.669927,162.424010,161.237536,159.421151,160.071403,107.823350,159.134529,0.001865,-1.704499,32.000000,-237.265263,160.064177,0.393823,15.255479,0.685495,236620.760243,0.921524,30.783050,1.349968,2.941434,66.053220,66.051315,95.384813,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.947618,75.994086,161.741067,163.959617,64.470211,56.523510,59.313477,12.742595,158.949367,1.593407,76.398514,55.669244,162.427325,161.236261,159.423422,160.072297,107.824862,159.129109,0.001904,-1.703458,32.000000,-237.264430,160.063084,0.393266,15.237116,0.686322,236623.996899,1.043057,30.786292,1.349819,2.941493,66.050785,66.048889,95.384725,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.948442,76.000271,161.763537,163.963135,64.450039,56.523470,59.320271,12.742147,158.948851,1.592881,76.406368,55.667282,162.430121,161.237331,159.424353,160.070836,107.826263,159.128791,0.001884,-1.702831,32.000000,-237.264837,160.060257,0.393538,15.227963,0.687218,236626.899485,1.059869,30.793317,1.346702,2.942093,66.049069,66.047581,95.382597,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.950667,76.007685,161.764842,163.967384,64.407676,56.523565,59.267529,12.743271,158.953367,1.592442,76.414689,55.669181,162.433166,161.240819,159.427585,160.077231,107.829928,159.132606,0.001869,-1.702218,32.000000,-237.263636,160.065044,0.393685,15.219767,0.688385,236631.999080,0.920631,30.803401,1.342861,2.943550,66.047509,66.044926,95.379098,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.947111,76.013129,161.735047,163.970342,64.347218,56.523310,51.072169,12.741938,158.952086,1.591515,76.421695,55.664890,162.435421,161.241463,159.429952,160.078403,107.833060,159.135556,0.001870,-1.702208,32.000000,-237.265044,160.064724,0.393286,15.223198,0.688888,236634.490341,0.920524,30.808796,1.341323,2.943915,66.046722,66.043628,95.377153,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.945025,76.019466,161.828660,163.973789,64.276292,56.523337,59.246717,12.740759,158.951802,1.590819,76.432379,55.662456,162.438897,161.244065,159.434476,160.076810,107.835708,159.135588,0.001870,-1.702236,32.000000,-237.266244,160.069379,0.393838,15.209425,0.689244,236635.509193,0.921321,30.814074,1.339297,2.943819,66.046643,66.042146,95.374088,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.945156,76.025288,161.849078,163.977240,64.217864,56.523300,59.245476,12.740810,158.950486,1.590388,76.438694,55.660559,162.442412,161.244361,159.438334,160.080792,107.835178,159.134340,0.001845,-1.705150,32.000000,-237.266284,160.073139,0.393310,15.192850,0.689026,236636.450275,1.069248,30.822931,1.337433,2.943468,66.045855,66.040908,95.368567,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.946500,76.031773,161.879267,163.981027,64.285925,56.523431,59.248610,12.739991,158.951182,1.582115,76.444888,55.664558,162.446115,161.241283,159.443646,160.082868,107.834310,159.135160,0.001831,-1.705713,32.000000,-237.267011,160.077015,0.393088,15.193008,0.690066,236639.121336,0.921772,30.831271,1.334799,2.945283,66.044409,66.039224,95.362677,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.947032,76.036487,161.850025,163.983954,64.380422,56.523625,59.217013,12.740244,158.953471,1.581848,76.451073,55.665795,162.449888,161.242382,159.448250,160.084216,107.834519,159.137212,0.001829,-1.705733,32.000000,-237.266771,160.082231,0.393702,15.204767,0.690912,236643.641390,0.921802,30.836967,1.334793,2.945648,66.043727,66.038950,95.359155,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.948680,76.041055,161.816915,163.987816,64.288887,56.523767,52.432399,12.739611,158.955114,1.588556,76.456902,55.664136,162.453149,161.241475,159.454319,160.085774,107.833421,159.139037,0.001827,-1.706899,32.000000,-237.267217,160.084440,0.392888,15.213304,0.691016,236649.747112,0.921746,30.842161,1.336014,2.946125,66.042770,66.037927,95.354263,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
