Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Tuesday, December 11, 2018
6:28:57 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
54.879343,75.371914,160.576098,163.049500,40.419571,56.466406,59.281706,12.706957,157.930133,0.500903,75.543466,55.478527,161.542031,160.081940,158.570892,158.907612,76.372690,158.270715,0.001823,-1.794930,32.000000,-237.299881,159.028301,0.142882,15.102655,0.689046,270013.630636,0.922992,30.247431,32.427751,2.925080,67.124230,62.295941,94.452403,13.000000,51.467842,63.920000,44.003636,11.759494,23.233047
54.877207,75.369000,160.531634,163.048940,40.522516,56.445917,59.107743,12.708760,157.928672,0.500843,75.540771,55.473545,161.540701,160.081282,158.569437,158.908289,76.372276,158.269772,0.001823,-1.794935,32.000000,-237.298091,159.020853,0.143030,15.108581,0.688815,270012.783197,0.920073,30.246770,32.426571,2.925615,67.128370,62.295582,94.445200,13.000000,51.427114,63.920000,44.024576,11.759494,23.233018
54.872718,75.365429,160.510708,163.048789,40.556882,56.421638,59.303790,12.709559,157.925737,0.500894,75.538205,55.467118,161.539418,160.079616,158.569062,158.907306,76.371573,158.262265,0.001839,-1.794922,32.000000,-237.297129,159.011235,0.143103,15.115970,0.688881,269933.497897,0.919990,30.246815,32.425271,2.925984,67.134357,62.295064,94.436747,13.000000,51.388008,63.920000,44.050188,11.759494,23.232986
54.871889,75.362404,160.496685,163.048907,40.647287,56.409261,59.151545,12.710320,157.917462,0.770981,75.534988,55.465302,161.539512,160.078017,158.568153,158.901496,76.370722,158.260251,0.001835,-1.794067,32.000000,-237.296210,158.946358,0.242289,15.110646,0.688205,269834.821588,0.922395,30.245952,32.425276,2.925288,67.138443,62.294295,94.430027,13.000000,51.366365,63.920000,44.069458,11.759494,23.232939
54.870094,75.359016,160.505298,163.049259,40.631477,56.400837,52.380829,12.710964,157.915877,1.040853,75.531395,55.468220,161.540501,160.073979,158.567974,158.901361,76.368206,158.257634,0.001831,-1.794082,32.000000,-237.295704,158.946483,0.312759,15.115499,0.687540,269717.811706,0.919025,30.246698,32.422739,2.925146,67.142893,62.292593,94.423136,13.000000,51.363985,63.920000,44.092754,11.759494,23.232901
54.868181,75.356181,160.535008,163.049173,40.838476,56.388617,51.806596,12.712904,157.919947,1.040898,75.528102,55.460865,161.541049,160.072888,158.568392,158.902273,76.366941,158.258096,0.001831,-1.794115,32.000000,-237.293938,158.946839,0.312783,15.122833,0.687577,269657.462844,0.921196,30.244469,32.422721,2.924935,67.145648,62.290663,94.417865,13.000000,51.370395,63.920000,44.113086,11.759494,23.232875
54.866939,75.352446,160.545612,163.049170,40.708522,56.364062,59.156764,12.714661,157.919172,1.040925,75.522702,55.457626,161.541145,160.066027,158.566106,158.905288,76.363234,158.260060,0.001843,-1.794125,32.000000,-237.292356,158.944628,0.312927,15.123801,0.687311,269618.057432,1.040142,30.242807,32.424108,2.925187,67.147386,62.287987,94.411811,13.000000,51.354342,63.920000,44.136564,11.759494,23.232791
54.866610,75.349071,160.537018,163.049086,40.632552,56.343670,59.157311,12.714605,157.916691,1.040938,75.518789,55.458609,161.542598,160.064880,158.564967,158.903930,76.361078,158.262675,0.001870,-1.794099,32.000000,-237.292420,158.942554,0.313156,15.121324,0.686971,269559.318882,1.051476,30.241810,32.425573,2.925831,67.148058,62.286703,94.408133,13.000000,51.352850,63.920000,44.156689,11.759494,23.232663
54.863978,75.344983,160.661694,163.048627,40.529440,56.318995,51.726146,12.717105,157.917327,1.040900,75.513980,55.457302,161.543768,160.063423,158.563273,158.912013,76.358793,158.261012,0.001870,-1.794131,32.000000,-237.289969,158.939522,0.313176,15.127086,0.686672,269443.610672,0.920444,30.239268,32.430128,2.926090,67.149544,62.284858,94.404786,13.000000,51.392207,63.920000,44.181244,11.759494,23.232498
54.859898,75.341710,160.654954,163.048020,40.692349,56.298574,51.673122,12.716628,157.917661,1.041016,75.511128,55.446396,161.545801,160.064784,158.563094,158.914767,76.357069,158.256490,0.001868,-1.794125,32.000000,-237.290415,158.936291,0.313206,15.130743,0.686501,269346.175342,0.920101,30.236210,32.433413,2.925951,67.150978,62.284058,94.402593,13.000000,51.386850,63.920000,44.204938,11.759494,23.232370
54.852954,75.337694,160.726080,163.047835,40.759414,56.274093,51.816331,12.716538,157.917690,1.040917,75.507204,55.441618,161.548150,160.067392,158.563799,158.916308,76.355498,158.255192,0.001865,-1.792975,32.000000,-237.290389,158.937635,0.313306,15.130912,0.686468,269228.396001,1.051870,30.234652,32.434980,2.928364,67.152449,62.283614,94.400905,13.000000,51.423488,63.920000,44.236989,11.759494,23.232184
54.848784,75.334228,160.793065,163.048135,40.964923,56.253777,59.131028,12.716647,157.920589,1.041089,75.502638,55.442536,161.550245,160.067649,158.563938,158.919381,76.352478,158.256306,0.001887,-1.792952,32.000000,-237.290326,158.943365,0.313401,15.126285,0.686075,269131.154939,1.052644,30.235302,32.434750,2.928459,67.151910,62.282225,94.398541,13.000000,51.454931,63.920000,44.261596,11.759494,23.232018
54.844639,75.329986,160.822593,163.049405,40.998395,56.229238,51.722334,12.717029,157.925584,1.040933,75.497398,55.437623,161.552894,160.072420,158.563203,158.926332,76.349192,158.260235,0.001855,-1.792952,32.000000,-237.289881,158.944214,0.313495,15.137502,0.686139,269015.180575,1.049413,30.237960,32.435762,2.930126,67.149455,62.280541,94.395656,13.000000,51.477112,63.920000,44.291739,11.759494,23.231779
54.840710,75.326840,160.867930,163.050485,41.001907,56.221183,52.616675,12.716697,157.917939,1.427912,75.493762,55.437552,161.554817,160.073328,158.566773,158.930488,76.347812,158.259895,0.001851,-1.792953,32.000000,-237.290262,158.892078,0.444210,15.138580,0.686421,268919.949631,0.919334,30.238505,32.439263,2.931570,67.147290,62.278970,94.392815,13.000000,51.487953,63.920000,44.319628,11.759494,23.231626
54.838001,75.322909,160.952149,163.051758,40.864009,56.212607,59.121944,12.716944,157.932426,1.211753,75.489175,55.435658,161.557621,160.074396,158.569707,158.936502,76.346266,158.274526,0.001853,-1.792902,32.000000,-237.290054,158.962055,0.353226,15.144500,0.685784,268803.952385,1.050637,30.238247,32.444244,2.932330,67.143385,62.276880,94.389215,13.000000,51.519925,63.920000,44.348872,11.759494,23.231424
54.831992,75.319457,161.005292,163.053423,40.790245,56.204284,59.102111,12.717426,157.941821,1.051067,75.484256,55.431555,161.560178,160.084112,158.569970,158.949021,76.344830,158.288370,0.001872,-1.792862,32.000000,-237.289510,158.972231,0.312081,15.143625,0.685856,268765.877762,1.032704,30.238880,32.445479,2.933367,67.138893,62.275388,94.386120,13.000000,51.551803,63.920000,44.378971,11.759494,23.231230
54.824955,75.314515,161.020203,163.056585,40.651526,56.179903,52.007002,12.716339,157.951629,1.051183,75.478080,55.422531,161.562908,160.093834,158.571759,158.962224,76.343251,158.297962,0.001868,-1.789362,32.000000,-237.290545,158.988735,0.312307,15.144635,0.685856,268724.383489,0.918974,30.237553,32.453339,2.935048,67.133631,62.273604,94.380861,13.000000,51.567229,63.920000,44.415286,11.759494,23.230872
54.817065,75.310115,161.030751,163.060807,40.779917,56.159909,59.166512,12.714352,157.958245,1.051150,75.471849,55.418194,161.565504,160.106107,158.573629,158.970132,76.341262,158.304477,0.001864,-1.790498,32.000000,-237.292532,158.999197,0.312005,15.131125,0.686077,268685.396362,0.919249,30.239879,32.460751,2.936339,67.129767,62.271056,94.376224,13.000000,51.586141,63.920000,44.448660,11.759494,23.230513
54.811527,75.304611,161.012027,163.067280,40.928280,56.147805,59.182123,12.714821,157.972645,1.051122,75.463639,55.409465,161.570924,160.126706,158.579249,158.985506,76.339192,158.322841,0.001861,-1.790491,32.000000,-237.292232,159.020787,0.312220,15.134538,0.685882,268569.241437,1.044339,30.241705,32.466470,2.936987,67.125090,62.268377,94.370427,13.000000,51.585729,63.920000,44.487572,11.759494,23.230037
54.808848,75.299694,160.959642,163.073575,40.916281,56.147868,59.128712,12.715002,157.987663,1.051108,75.455647,55.406718,161.575237,160.139281,158.582623,158.995931,76.337459,158.335297,0.001881,-1.788186,32.000000,-237.292236,159.040520,0.312333,15.133889,0.686388,268474.704067,0.917775,30.244895,32.471270,2.937603,67.121135,62.264663,94.364649,13.000000,51.564870,63.920000,44.517393,11.759494,23.229583
54.807531,75.293656,160.995169,163.081830,40.915672,56.147637,51.430953,12.714990,157.997257,1.050982,75.447127,55.404285,161.582760,160.155594,158.587074,159.009836,76.334773,158.350524,0.001901,-1.784669,32.000000,-237.292367,159.062749,0.312178,15.130963,0.686076,268416.804768,0.917424,30.244717,32.481265,2.937558,67.114782,62.261317,94.358852,13.000000,51.547942,63.920000,44.551801,11.759494,23.228995
54.805947,75.288573,161.005074,163.089175,40.971648,56.143645,59.159761,12.715595,158.013045,0.892150,75.439362,55.401942,161.588984,160.168707,158.590854,159.025275,76.333613,158.368283,0.001871,-1.785473,32.000000,-237.291950,159.126851,0.251018,15.138087,0.685918,268416.283658,0.918292,30.242377,32.488374,2.936746,67.109178,62.259324,94.354804,13.000000,51.578947,63.920000,44.579453,11.759494,23.228486
54.800461,75.281934,160.999720,163.097945,40.992143,56.127644,59.297477,12.714664,158.026435,0.516057,75.430100,55.395556,161.596483,160.182537,158.596080,159.041122,76.333176,158.390783,0.001871,-1.785461,32.000000,-237.292791,159.154306,0.142750,15.139007,0.686204,268413.955927,1.055741,30.237606,32.497630,2.937464,67.101478,62.257125,94.351445,13.000000,51.563228,63.920000,44.619490,11.759494,23.227798
54.801169,75.276311,161.021995,163.105301,40.884246,56.115550,59.318170,12.714797,158.029572,0.803434,75.422887,55.400788,161.602484,160.196669,158.599440,159.052810,76.332031,158.408719,0.001870,-1.785424,32.000000,-237.292520,159.115214,0.247808,15.133412,0.685881,268393.211376,0.917768,30.234048,32.506452,2.937730,67.094655,62.255421,94.350417,13.000000,51.583400,63.920000,44.648441,11.759494,23.227170
54.804808,75.269986,161.076586,163.113164,40.990097,56.115686,51.733263,12.715094,158.042219,1.047626,75.416553,55.405299,161.608411,160.215214,158.605056,159.066475,76.331269,158.422709,0.001886,-1.785437,32.000000,-237.292171,159.129304,0.312254,15.135454,0.685685,268313.805069,0.915461,30.232686,32.516595,2.937926,67.085997,62.254256,94.351975,13.000000,51.605862,63.920000,44.678485,11.759494,23.226468
54.806729,75.265402,161.108991,163.118128,41.091114,56.131775,59.138457,12.716344,158.054005,1.047695,75.410232,55.407924,161.612696,160.229690,158.609699,159.076483,76.330968,158.434280,0.001856,-1.785469,32.000000,-237.290808,159.140875,0.312583,15.135540,0.685859,268252.876535,0.914918,30.226383,32.525478,2.938295,67.078623,62.252741,94.354510,13.000000,51.632345,63.920000,44.703323,11.759494,23.225962
54.807432,75.259535,161.065421,163.123215,41.199794,56.135900,52.377828,12.715447,158.065217,1.047672,75.402262,55.410419,161.617515,160.243797,158.615891,159.084172,76.329771,158.445377,0.001852,-1.785457,32.000000,-237.291754,159.154348,0.312370,15.136169,0.685921,268249.061998,1.048969,30.216557,32.532274,2.939096,67.067719,62.251768,94.358865,13.000000,51.609020,63.920000,44.734355,11.759494,23.225303
54.808029,75.254527,161.081627,163.127189,41.070700,56.140057,59.094588,12.715554,158.074657,1.047749,75.395791,55.417902,161.621700,160.255688,158.620004,159.094644,76.330165,158.455931,0.001853,-1.785469,32.000000,-237.291613,159.166883,0.312051,15.139689,0.686213,268322.456825,0.917836,30.210125,32.537566,2.939584,67.059119,62.250580,94.363717,13.000000,51.620795,63.920000,44.761828,11.759494,23.224724
54.814497,75.248532,161.055262,163.130849,41.056863,56.156670,51.617299,12.717919,158.086449,1.047780,75.389112,55.425589,161.626344,160.274050,158.624098,159.105462,76.329121,158.470210,0.001879,-1.786650,32.000000,-237.289263,159.184879,0.312349,15.131299,0.686035,268338.882268,1.036351,30.203580,32.543549,2.938751,67.047100,62.248692,94.368106,13.000000,51.615680,63.920000,44.788703,11.759494,23.224011
54.817910,75.243871,161.080793,163.133006,40.947967,56.177055,51.930985,12.716752,158.088427,1.047677,75.385326,55.429804,161.629413,160.284746,158.627239,159.112514,76.329806,158.476777,0.001877,-1.786659,32.000000,-237.290447,159.190018,0.311993,15.129344,0.685980,268354.496842,0.918604,30.197998,32.547706,2.939015,67.039257,62.248083,94.372045,13.000000,51.632258,63.920000,44.810569,11.759494,23.223440
54.827397,75.239009,161.072702,163.134072,40.902732,56.202045,59.175271,12.717131,158.095302,1.047666,75.381487,55.440140,161.632545,160.297205,158.630625,159.114672,76.330898,158.482224,0.001873,-1.786653,32.000000,-237.290095,159.192850,0.312226,15.123460,0.686353,268428.873092,1.051832,30.185781,32.554907,2.938187,67.030789,62.248095,94.378050,13.000000,51.614234,63.920000,44.830435,11.759494,23.222842
54.836460,75.235331,161.055235,163.134016,40.903880,56.222424,51.759252,12.718072,158.110650,0.765623,75.377299,55.448256,161.633399,160.309915,158.630341,159.119931,76.330943,158.491669,0.001871,-1.786662,32.000000,-237.289176,159.254387,0.210278,15.123223,0.686742,268521.502943,1.045774,30.177837,32.557055,2.938470,67.022581,62.247887,94.382349,13.000000,51.619777,63.920000,44.845204,11.759494,23.222398
54.842952,75.231122,160.955430,163.132919,40.927942,56.246947,51.669452,12.718388,158.104442,0.804493,75.372467,55.456645,161.632476,160.322109,158.628820,159.126355,76.330827,158.491968,0.001891,-1.786695,32.000000,-237.288887,159.200697,0.250802,15.130894,0.687145,268633.448942,0.917972,30.163850,32.558312,2.937814,67.012456,62.248449,94.388365,13.000000,51.562354,63.920000,44.864878,11.759494,23.221889
54.852399,75.228045,160.949735,163.130913,40.945821,56.267294,52.284736,12.717296,158.103465,1.038585,75.370889,55.464449,161.631451,160.324708,158.629977,159.126422,76.331435,158.485764,0.001903,-1.785548,32.000000,-237.289922,159.200879,0.315001,15.122082,0.687208,268725.562802,1.049678,30.151457,32.562339,2.937010,67.006203,62.249402,94.394211,13.000000,51.566485,63.920000,44.877141,11.759494,23.221484
54.868935,75.225938,160.951335,163.126539,41.035571,56.291720,52.066674,12.718946,158.105801,1.042884,75.371320,55.482233,161.630191,160.327516,158.631535,159.127081,76.333038,158.484597,0.001872,-1.788436,32.000000,-237.288302,159.200753,0.315104,15.116794,0.686668,268837.823117,1.051813,30.141005,32.562585,2.934843,66.998574,62.250894,94.402357,13.000000,51.553290,63.920000,44.884577,11.759494,23.221229
54.881775,75.225139,161.002440,163.120775,41.018586,56.311861,51.817699,12.718633,158.105191,1.042910,75.372611,55.494849,161.628280,160.326570,158.630974,159.123253,76.334307,158.485822,0.001871,-1.790136,32.000000,-237.288664,159.196936,0.314995,15.123795,0.687160,268929.297103,1.039607,30.128846,32.559302,2.934233,66.991848,62.252331,94.409249,13.000000,51.577214,63.920000,44.888078,11.759494,23.221159
54.896712,75.225034,161.046437,163.110915,41.012280,56.335991,51.440217,12.718294,158.096617,1.042635,75.375354,55.513859,161.623650,160.320778,158.627297,159.120126,76.336276,158.479837,0.001870,-1.790146,32.000000,-237.288853,159.191287,0.315298,15.123149,0.687473,269038.136659,1.044063,30.110842,32.557195,2.933378,66.983838,62.253771,94.418001,13.000000,51.596895,63.920000,44.891436,11.759494,23.221191
54.906254,75.225400,161.066484,163.100872,41.042025,56.356475,59.122864,12.717411,158.091120,1.042736,75.379436,55.525617,161.618497,160.318310,158.624581,159.117900,76.337425,158.472478,0.001879,-1.791820,32.000000,-237.289624,159.181163,0.314891,15.116904,0.687434,269128.914190,1.049184,30.097703,32.556453,2.933623,66.976849,62.255512,94.425757,13.000000,51.607297,63.920000,44.895034,11.759494,23.221293
54.918149,75.226590,161.084230,163.087209,41.036400,56.380945,51.744609,12.716978,158.085147,1.042720,75.384514,55.539771,161.610174,160.309618,158.621924,159.107105,76.339238,158.464327,0.001847,-1.795308,32.000000,-237.289954,159.172980,0.314684,15.122631,0.687733,269237.852861,1.057020,30.083245,32.551905,2.933626,66.969789,62.257688,94.434536,13.000000,51.643056,63.920000,44.896939,11.759494,23.221502
54.929116,75.228422,161.091343,163.074958,40.902642,56.401172,59.275289,12.716224,158.076713,1.042640,75.390363,55.552486,161.601676,160.301062,158.618308,159.099682,76.340604,158.455873,0.001842,-1.795901,32.000000,-237.290703,159.160498,0.314885,15.121463,0.688221,269331.661270,0.919827,30.074442,32.547583,2.933482,66.964591,62.258909,94.440022,13.000000,51.632787,63.920000,44.896622,11.759494,23.221819
54.943784,75.231618,161.166658,163.059630,40.828449,56.425643,59.293895,12.717406,158.071145,1.042779,75.397775,55.563818,161.590112,160.297517,158.611585,159.092181,76.340626,158.441048,0.001839,-1.795855,32.000000,-237.289593,159.152886,0.314553,15.119067,0.688173,269444.046579,1.051194,30.064207,32.542254,2.933169,66.960158,62.259757,94.444742,13.000000,51.670234,63.920000,44.892591,11.759494,23.222334
54.951591,75.235287,161.168140,163.043826,40.861402,56.450019,59.311351,12.715752,158.072247,0.750537,75.405277,55.570997,161.578909,160.289762,158.605831,159.083871,76.341167,158.428131,0.001863,-1.795898,32.000000,-237.291375,159.195647,0.209837,15.113909,0.688360,269537.703297,0.917777,30.055504,32.537241,2.932713,66.957553,62.261166,94.447580,13.000000,51.694589,63.920000,44.891394,11.759494,23.222952
54.958537,75.238315,161.134936,163.031019,40.775167,56.470296,59.318037,12.716225,158.068243,0.510824,75.410342,55.577828,161.569635,160.287794,158.600803,159.079399,76.341629,158.422399,0.001860,-1.795889,32.000000,-237.290812,159.192746,0.145398,15.116767,0.688877,269652.401469,0.917626,30.044614,32.530827,2.933301,66.956898,62.262255,94.447662,13.000000,51.677738,63.920000,44.891126,11.759494,23.223470
54.967271,75.241923,161.155537,163.016734,40.676836,56.478379,59.314597,12.715031,158.060945,0.506166,75.418943,55.586178,161.559489,160.277008,158.594407,159.071032,76.342226,158.411315,0.001856,-1.795865,32.000000,-237.292180,159.184384,0.144849,15.117357,0.689320,269768.962871,0.917617,30.040789,32.524714,2.932911,66.957831,62.264045,94.446917,13.000000,51.693000,63.920000,44.887389,11.759494,23.224087
54.973703,75.245618,161.180513,163.005396,40.599767,56.498672,59.335727,12.714692,158.048580,0.583856,75.427409,55.592922,161.550570,160.271453,158.588536,159.066292,76.343122,158.405445,0.001853,-1.795821,32.000000,-237.292477,159.149288,0.178335,15.114692,0.689213,269865.297512,0.917723,30.037147,32.521780,2.931936,66.960821,62.265453,94.444934,13.000000,51.712446,63.920000,44.883881,11.759494,23.224703
54.985269,75.250758,161.147044,162.991803,40.596054,56.515248,59.283974,12.714911,158.033871,1.029720,75.437378,55.603670,161.539619,160.259215,158.582403,159.052269,76.344041,158.395180,0.001879,-1.795790,32.000000,-237.292095,159.108547,0.315535,15.113916,0.689257,269903.687216,0.917756,30.032371,32.516403,2.931845,66.963298,62.267457,94.440971,13.000000,51.711559,63.920000,44.877084,11.759494,23.225563
54.991316,75.255328,161.100394,162.980188,40.707352,56.523059,59.126147,12.714190,158.027617,1.038421,75.443514,55.610753,161.528430,160.248233,158.575902,159.042286,76.344501,158.385391,0.001880,-1.795771,32.000000,-237.292796,159.097770,0.315646,15.114353,0.689644,270000.328036,0.917650,30.029893,32.512973,2.931957,66.965444,62.268682,94.437415,13.000000,51.676381,63.920000,44.871160,11.759494,23.226342
54.999058,75.260254,161.027182,162.966270,40.793878,56.522907,51.714028,12.714867,158.020715,1.038519,75.451754,55.621809,161.516066,160.237219,158.568788,159.035236,76.344644,158.380924,0.001852,-1.795708,32.000000,-237.292144,159.087064,0.315918,15.115388,0.689608,270078.808806,0.918520,30.023933,32.507627,2.930731,66.967638,62.269781,94.433991,13.000000,51.647966,63.920000,44.864497,11.759494,23.227226
55.001214,75.264135,161.026345,162.955438,40.793833,56.522571,59.272546,12.714947,158.014036,1.038621,75.459427,55.624462,161.505410,160.228462,158.563440,159.033966,76.344526,158.376962,0.001851,-1.795682,32.000000,-237.292088,159.081949,0.315465,15.118739,0.689417,270117.377732,0.920999,30.022700,32.502944,2.929561,66.969594,62.270414,94.430013,13.000000,51.631246,63.920000,44.862004,11.759494,23.227925
55.004491,75.268659,160.994985,162.943871,40.783505,56.522739,59.274278,12.714474,158.015282,1.038791,75.468145,55.623693,161.494284,160.215801,158.557960,159.028112,76.345549,158.371403,0.001852,-1.795671,32.000000,-237.292397,159.073729,0.316441,15.120803,0.688979,270118.078524,1.052853,30.020197,32.500873,2.927817,66.973924,62.271093,94.425794,13.000000,51.611969,63.920000,44.856969,11.759494,23.228768
55.004747,75.272471,160.979756,162.935359,40.812856,56.522597,52.271177,12.713587,158.021318,0.852840,75.475390,55.626854,161.487324,160.210183,158.553287,159.022666,76.345738,158.363532,0.001854,-1.795642,32.000000,-237.293116,159.108623,0.247285,15.120656,0.688800,270118.730890,0.918556,30.022010,32.499283,2.927687,66.977967,62.271218,94.422969,13.000000,51.610512,63.920000,44.855844,11.759494,23.229470
55.008663,75.277022,160.967933,162.926291,40.885988,56.522550,59.307376,12.716161,158.022116,0.504046,75.483232,55.633059,161.478536,160.205956,158.548631,159.017846,76.345694,158.362869,0.001828,-1.796789,32.000000,-237.290512,159.117741,0.144623,15.116617,0.688540,270120.717539,0.918482,30.023389,32.495860,2.926943,66.981246,62.270775,94.419072,13.000000,51.602449,63.920000,44.851555,11.759494,23.230352
55.009421,75.280152,160.968002,162.919807,40.923840,56.522429,59.292387,12.714748,158.010513,0.737251,75.487959,55.635559,161.470757,160.202098,158.541707,159.010977,76.344083,158.358987,0.001826,-1.796811,32.000000,-237.291949,159.078304,0.222490,15.124647,0.688497,270122.380465,1.041539,30.026957,32.492277,2.926652,66.983546,62.270037,94.416159,13.000000,51.591865,63.920000,44.848390,11.759494,23.230995
55.010233,75.283694,160.891463,162.913333,40.897423,56.522204,59.319633,12.716052,158.006106,0.774855,75.493161,55.637672,161.463256,160.196254,158.534252,159.009458,76.344609,158.354228,0.001827,-1.796816,32.000000,-237.290511,159.074811,0.229425,15.123808,0.688584,270124.810766,0.917910,30.027751,32.492035,2.926229,66.986677,62.268979,94.415428,13.000000,51.556763,63.920000,44.846108,11.759494,23.231732
55.011344,75.286545,160.819917,162.908724,40.832008,56.522573,59.133571,12.717089,158.006993,0.774944,75.497865,55.640264,161.456943,160.192875,158.528710,159.005432,76.343444,158.349330,0.001857,-1.796810,32.000000,-237.289638,159.070347,0.229473,15.129798,0.688213,270127.969650,0.918133,30.030154,32.491970,2.926190,66.988299,62.268484,94.415300,13.000000,51.521821,63.920000,44.843907,11.759494,23.232348
55.010566,75.289868,160.837870,162.903872,40.830578,56.522280,52.696623,12.716976,158.002546,0.774772,75.503530,55.643111,161.452450,160.185636,158.524748,158.998167,76.343344,158.340962,0.001853,-1.796792,32.000000,-237.289678,159.066724,0.229125,15.136909,0.687941,270128.465106,0.917701,30.032917,32.489392,2.924755,66.991354,62.268949,94.417783,13.000000,51.519508,63.920000,44.841459,11.759494,23.233068
