Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Friday, September 28, 2018
11:06:52 AM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,eta_is,Q_dot,eta_vol,DT_sup,DT_sub
psia,C,psia,C,lbm/min,lbm/min,rpm,psia,psia,lbm/min,C,psia,C,psia,C,psia,C,C,lb/min,lb/min,C,psia,psia,lbm/min,,kW,,C,C
-3.003009,9.968474,-12.078983,-42.582092,-0.382871,-2.649575,18.647025,0.694913,0.205289,-0.901080,10.025464,0.125484,19.912032,-15.660137,19.828983,-0.481231,19.884009,0.318206,-1.295784,0.047208,0.000000,-250.011203,0.075976,-0.749172,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002895,9.969085,-12.080785,439.827205,-0.400977,-2.649051,18.737903,0.694883,0.202043,-0.904318,10.025316,0.127384,19.911125,-15.656536,19.827266,-0.466819,19.882684,0.316371,-1.303900,0.047416,0.000000,-250.011125,0.067012,-0.731967,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002290,9.969880,-12.085287,389.047279,-0.354095,-2.651788,18.619528,0.694849,0.198139,-0.897528,10.024385,0.124298,19.910874,-15.648424,19.827352,-0.474275,19.884493,0.314754,-1.302146,0.049385,0.000000,-250.011344,0.081980,-0.722208,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001854,9.970283,-12.080650,439.827205,-0.319168,-2.650100,18.603927,0.694836,0.189574,-0.919958,10.025156,0.116687,19.910824,-15.652435,19.828156,-0.480861,19.885191,0.309447,-1.299203,0.048010,0.000000,-250.011453,0.082511,-0.727296,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002144,9.970061,-12.080156,389.047279,-0.306203,-2.661508,18.920969,0.694863,0.184873,-0.921834,10.026373,0.110213,19.912628,-15.657942,19.832328,-0.476244,19.886200,0.310052,-1.291889,0.051936,0.000000,-250.011725,0.081662,-0.741579,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002106,9.969372,-12.084864,693.726835,-0.273663,-2.665491,18.224982,0.694908,0.196393,-0.879337,10.026915,0.117585,19.912731,-15.662247,19.833565,-0.485834,19.884999,0.319749,-1.290254,0.052202,0.000000,-250.011557,0.093182,-0.747361,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002580,9.968503,-12.082563,744.506761,-0.350744,-2.662082,18.617778,0.694946,0.200974,-0.865101,10.026139,0.117585,19.912450,-15.660535,19.833882,-0.491484,19.882620,0.322183,-1.289273,0.051521,0.000000,-250.010669,0.099321,-0.773474,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002814,9.968066,-12.085634,439.827205,-0.404511,-2.659984,18.639396,0.694946,0.220937,-0.890214,10.024534,0.116849,19.911254,-15.660670,19.833016,-0.479140,19.881627,0.347798,-1.297657,0.049848,0.000000,-250.011184,0.100701,-0.743759,0.634468,289.182014,0.902622,10.054310,10.014069
-3.003348,9.967710,-12.084432,389.047279,-0.387943,-2.651821,18.698111,0.694932,0.214995,-0.913387,10.026919,0.122560,19.913458,-15.646569,19.833598,-0.481732,19.883990,0.345513,-1.297062,0.050239,0.000000,-250.011135,0.100566,-0.759278,0.634468,289.182014,0.902622,10.054310,10.014069
