Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, September 27, 2018
2:59:27 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,eta_is,Q_dot,eta_vol,DT_sup,DT_sub
psia,C,psia,C,lbm/min,lbm/min,rpm,psia,psia,lbm/min,C,psia,C,psia,C,psia,C,C,lb/min,lb/min,C,psia,psia,lbm/min,,kW,,C,C
-3.001066,2.690786,-12.076475,20.257771,-0.369768,-2.545884,0.000000,0.693549,0.320444,-0.932711,2.627687,0.199437,20.047646,-15.301659,20.010407,553.671239,19.876592,0.411024,-1.230529,0.046743,0.000000,-250.011154,0.102728,-0.780049,0.634468,289.182014,0.902622,10.054310,10.014069
-3.000666,2.665552,-12.077574,20.254640,-0.310540,-2.546556,0.000000,0.693542,0.322462,-0.876589,2.602003,0.190748,20.044942,-15.299896,20.008717,553.657960,19.876451,0.415590,-1.228597,0.046342,0.000000,-250.010497,0.112965,-0.775436,0.634468,289.182014,0.902622,10.054310,10.014069
-3.000550,2.640678,-12.075254,20.251344,-0.332271,-2.547655,0.000000,0.693551,0.327592,-0.850515,2.578375,0.195668,20.042564,-15.290839,20.008341,553.670305,19.876025,0.431895,-1.248426,0.045760,0.000000,-250.009922,0.112655,-0.770223,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001581,2.612355,-12.072505,20.248379,-0.345053,-2.547179,0.000000,0.693544,0.328097,-0.871772,2.556375,0.187553,20.042125,-15.290327,20.007992,553.695200,19.877412,0.434089,-1.259069,0.049986,0.000000,-250.010276,0.123494,-0.739696,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001796,2.587575,-12.071819,20.246360,-0.388861,-2.548622,0.000000,0.693542,0.326041,-0.891179,2.535958,0.193564,20.039902,-15.297196,20.009174,553.707842,19.878318,0.440269,-1.256155,0.049981,0.000000,-250.010597,0.115722,-0.770980,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001864,2.563475,-12.073948,20.244328,-0.377134,-2.551146,0.000000,0.693527,0.331987,-0.879973,2.514192,0.180707,20.042387,-15.301017,20.010445,553.708318,19.878247,0.429144,-1.245869,0.047134,0.000000,-250.011318,0.106505,-0.753485,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002087,2.539772,-12.078260,20.242088,-0.372407,-2.550294,0.000000,0.693523,0.322348,-0.912722,2.486897,0.178607,20.043694,-15.312646,20.011404,553.683177,19.877374,0.417008,-1.237932,0.050276,0.000000,-250.011158,0.105316,-0.752981,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001612,2.517841,-12.078269,20.239854,-0.433012,-2.547966,0.000000,0.693537,0.310730,-0.925940,2.460467,0.182652,20.043460,-15.322616,20.009676,553.674099,19.875536,0.411648,-1.234751,0.047521,0.000000,-250.011356,0.111921,-0.750309,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001496,2.494941,-12.079605,20.237401,-0.379039,-2.549703,0.000000,0.693552,0.314217,-0.884418,2.434325,0.172022,20.044845,-15.306871,20.009352,553.684868,19.877107,0.423486,-1.243848,0.047298,0.000000,-250.011235,0.119423,-0.743323,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001040,2.473330,-12.078132,20.235153,-0.390513,-2.552736,0.000000,0.693561,0.323765,-0.853452,2.411330,0.182411,20.045202,-15.304878,20.011812,553.681401,19.879654,0.435758,-1.259842,0.049749,0.000000,-250.011584,0.113679,-0.761325,0.634468,289.182014,0.902622,10.054310,10.014069
-3.000305,2.450521,-12.076326,20.232992,-0.373440,-2.547851,0.000000,0.693553,0.329174,-0.866662,2.385870,0.168982,20.045405,-15.286458,20.009822,553.694487,19.878617,0.445753,-1.262963,0.047772,0.000000,-250.011413,0.116174,-0.768079,0.634468,289.182014,0.902622,10.054310,10.014069
-3.000630,2.427486,-12.076405,20.230712,-0.408366,-2.548507,0.000000,0.693540,0.338650,-0.904857,2.365502,0.173127,20.046928,-15.295676,20.011013,553.683649,19.880900,0.446158,-1.248158,0.047341,0.000000,-250.011307,0.116846,-0.778795,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001019,2.402333,-12.072360,20.228910,-0.463969,-2.546278,0.000000,0.693530,0.340253,-0.902331,2.342711,0.175796,20.045670,-15.296721,20.010764,553.695477,19.880811,0.446155,-1.245156,0.047222,0.000000,-250.010899,0.122757,-0.775976,0.634468,289.182014,0.902622,10.054310,10.014069
-3.000989,2.378049,-12.072182,20.227381,-0.468811,-2.550425,0.000000,0.693533,0.338007,-0.908291,2.317944,0.178974,20.045254,-15.301126,20.010315,553.686245,19.879539,0.445980,-1.240310,0.045889,0.000000,-250.010513,0.121619,-0.757169,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001656,2.353208,-12.072737,20.226366,-0.514959,-2.558276,0.000000,0.693539,0.332529,-0.911407,2.289162,0.178202,20.043050,-15.318717,20.006955,553.682911,19.874269,0.434909,-1.241469,0.045428,0.000000,-250.010636,0.107485,-0.753414,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001034,2.328181,-12.075041,20.226232,-0.521269,-2.558407,0.000000,0.693551,0.317987,-0.897943,2.263636,0.173144,20.043063,-15.313161,20.006009,553.685206,19.873667,0.415484,-1.241707,0.045876,0.000000,-250.010794,0.111370,-0.748890,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001435,2.303923,-12.077540,20.226495,-0.468581,-2.556129,0.000000,0.693570,0.317570,-0.881195,2.238461,0.181601,20.040705,-15.315122,20.001671,553.685489,19.870839,0.406139,-1.240756,0.050044,0.000000,-250.011639,0.116515,-0.747453,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001258,2.279273,-12.076581,20.226986,-0.481363,-2.547048,0.000000,0.693562,0.326522,-0.892890,2.215258,0.166812,20.040930,-15.310656,20.001152,553.699412,19.872264,0.408627,-1.246850,0.050067,0.000000,-250.011874,0.131256,-0.782475,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001670,2.254563,-12.077395,20.227366,-0.407930,-2.544425,0.000000,0.693558,0.329098,-0.946883,2.193339,0.168697,20.039675,-15.328415,20.001528,553.696104,19.871997,0.427148,-1.249734,0.047629,0.000000,-250.011687,0.133208,-0.760800,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002010,2.229446,-12.076962,20.227243,-0.391293,-2.542032,0.000000,0.693549,0.336345,-0.920287,2.171873,0.167071,20.042357,-15.332826,20.004685,553.700638,19.874434,0.449015,-1.266025,0.052004,0.000000,-250.011397,0.141982,-0.785277,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001433,2.204607,-12.074042,20.226928,-0.423145,-2.555227,0.000000,0.693544,0.328302,-0.913912,2.148943,0.179405,20.043561,-15.332720,20.005467,553.703717,19.874189,0.460238,-1.256512,0.048365,0.000000,-250.011389,0.137712,-0.761425,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002011,2.179134,-12.074787,20.226986,-0.381150,-2.563472,0.000000,0.693539,0.330615,-0.900330,2.126634,0.204675,20.045333,-15.320673,20.006588,553.699706,19.874824,0.458383,-1.251904,0.048218,0.000000,-250.011497,0.148906,-0.747836,0.634468,289.182014,0.902622,10.054310,10.014069
-3.002060,2.156153,-12.074875,20.227425,-0.425164,-2.558440,0.000000,0.693531,0.332890,-0.900437,2.104084,0.200558,20.047932,-15.302158,20.010238,553.704636,19.877435,0.450876,-1.251993,0.051669,0.000000,-250.011918,0.157700,-0.751163,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001716,2.133163,-12.073722,20.228695,-0.418463,-2.549458,0.000000,0.693536,0.342469,-0.886669,2.081199,0.218654,20.047592,-15.301674,20.010760,553.710206,19.877240,0.446596,-1.236475,0.048151,0.000000,-250.012008,0.154071,-0.742051,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001821,2.111786,-12.074818,20.230151,-0.348817,-2.543196,0.000000,0.693537,0.357824,-0.891518,2.058470,0.208157,20.046957,-15.296588,20.010755,553.705397,19.877594,0.443782,-1.240369,0.047893,0.000000,-250.012120,0.144457,-0.757709,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001462,2.089844,-12.073892,20.231479,-0.366303,-2.545245,0.000000,0.693537,0.348629,-0.935530,2.032871,0.205211,20.045386,-15.293788,20.009213,553.700801,19.876776,0.441210,-1.234245,0.048426,0.000000,-250.011635,0.135926,-0.761193,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001597,2.069787,-12.073670,20.232073,-0.358134,-2.546245,0.000000,0.693530,0.341482,-0.921577,2.008760,0.197260,20.042775,-15.296743,20.007158,553.707354,19.876160,0.431437,-1.241499,0.045915,0.000000,-250.011372,0.139094,-0.757916,0.634468,289.182014,0.902622,10.054310,10.014069
-3.001287,2.048833,-12.073126,20.231265,-0.410409,-2.547081,0.000000,0.693535,0.345132,-0.888299,1.984411,0.194552,20.042597,-15.298888,20.007034,553.702577,19.874789,0.416056,-1.241796,0.045568,0.000000,-250.011687,0.133178,-0.755400,0.634468,289.182014,0.902622,10.054310,10.014069
-3.000382,2.026497,-12.071401,20.229696,-0.453000,-2.547671,0.000000,0.693562,0.342184,-0.872601,1.959030,0.200561,20.043156,-15.306509,20.006754,553.698794,19.874344,0.410268,-1.236297,0.046301,0.000000,-250.010554,0.147354,-0.753324,0.634468,289.182014,0.902622,10.054310,10.014069
-3.000901,2.002402,-12.075320,20.228141,-0.437303,-2.544753,0.000000,0.693565,0.356965,-0.892969,1.940092,0.212453,20.044737,-15.302721,20.009597,553.686581,19.875226,0.420063,-1.224137,0.050390,0.000000,-250.010063,0.144859,-0.759635,0.634468,289.182014,0.902622,10.054310,10.014069
-3.000670,1.975970,-12.074936,20.228258,-0.403226,-2.539361,0.000000,0.693564,0.368090,-0.884414,1.920363,0.204454,20.045865,-15.308977,20.009808,553.664504,19.875783,0.423430,-1.206389,0.050570,0.000000,-250.009913,0.137747,-0.767653,0.634468,289.182014,0.902622,10.054310,10.014069
