Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, November 29, 2018
12:44:32 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F
54.737084,75.333053,159.645659,162.624832,61.572323,56.135119,59.216191,12.773990,156.823833,1.434356,75.752321,55.310603,161.239628,158.958219,158.321512,157.620906,68.238408,157.216881,0.001949,0.014657,32.000000,-237.232113,157.839415,0.442841,15.076297,0.683955,276870.323759,0.918273,30.354115,40.109210,2.919426,69.649917,96.595431,54.695780
54.762522,75.348832,159.605958,162.598613,61.572145,56.159393,59.201593,12.773795,156.796556,1.736117,75.768437,55.337560,161.216663,158.932191,158.306994,157.592158,68.231211,157.189091,0.001949,0.014643,32.000000,-237.232337,157.800283,0.537214,15.076594,0.684264,277005.803886,0.918626,30.349572,40.105530,2.918025,69.654068,96.600391,54.694672
54.784556,75.363677,159.581998,162.571940,61.580097,56.183811,59.172141,12.773301,156.775735,1.747457,75.782288,55.363586,161.192970,158.910123,158.292120,157.568748,68.223926,157.165828,0.001971,0.014643,32.000000,-237.232818,157.776731,0.537271,15.075113,0.684124,277095.293970,0.918123,30.344807,40.103541,2.916590,69.657817,96.606374,54.693045
54.808135,75.376936,159.558219,162.545547,61.575961,56.208074,59.179782,12.774164,156.757593,1.751080,75.794090,55.387403,161.169314,158.891068,158.278240,157.548135,68.216961,157.145818,0.001948,0.014639,32.000000,-237.231999,157.759108,0.537186,15.076513,0.683937,277227.193753,0.918316,30.336096,40.098682,2.914511,69.661729,96.612740,54.691766
54.821343,75.384842,159.544901,162.528334,61.611046,56.224202,59.213201,12.774083,156.746631,1.751100,75.800712,55.401903,161.153115,158.879581,158.267951,157.536180,68.212861,157.132794,0.001948,0.014637,32.000000,-237.232081,157.746929,0.537227,15.070428,0.683932,277360.451850,0.918802,30.329733,40.095873,2.912901,69.664179,96.617360,54.690920
54.842660,75.395274,159.528841,162.503018,61.661108,56.248612,59.185576,12.774355,156.731007,1.750966,75.808722,55.426045,161.129487,158.863306,158.254353,157.519327,68.207667,157.114769,0.001946,0.014631,32.000000,-237.231865,157.729298,0.537214,15.065832,0.683778,277490.970756,0.918677,30.320305,40.094156,2.911214,69.667851,96.624486,54.689966
54.864924,75.404395,159.521159,162.478324,61.695437,56.273051,59.178860,12.774741,156.718682,1.750989,75.815275,55.448363,161.106238,158.852297,158.241051,157.507514,68.203205,157.102422,0.001966,0.014646,32.000000,-237.231529,157.715218,0.537096,15.063252,0.684034,277577.333263,0.918198,30.315506,40.092602,2.910270,69.671487,96.632394,54.688700
54.884027,75.412188,159.563017,162.454693,61.725505,56.297302,59.205490,12.774230,156.713972,1.530637,75.819526,55.467241,161.083680,158.843050,158.227370,157.496163,68.198796,157.091623,0.001948,0.014654,32.000000,-237.232058,157.735343,0.461984,15.062007,0.684205,277705.497188,0.918658,30.305438,40.089974,2.908846,69.674697,96.639551,54.686693
54.896586,75.416684,159.536087,162.439752,61.649300,56.309406,59.200365,12.774021,156.704918,1.581368,75.820877,55.482747,161.068487,158.837527,158.218008,157.491191,68.196007,157.085854,0.001948,0.014642,32.000000,-237.232252,157.704097,0.486401,15.063797,0.684304,277831.370515,0.918774,30.293156,40.089077,2.907525,69.676322,96.643723,54.685190
54.918671,75.422373,159.552791,162.418219,61.661136,56.321636,59.179385,12.774144,156.698825,1.747054,75.821812,55.506297,161.046244,158.832875,158.203873,157.485246,68.191859,157.080057,0.001942,0.014631,32.000000,-237.232052,157.691394,0.535847,15.063786,0.684584,277956.593165,0.918424,30.282587,40.088798,2.907276,69.678859,96.649620,54.683648
54.937833,75.427086,159.541874,162.397104,61.682987,56.333874,59.213868,12.773160,156.694456,1.750779,75.821570,55.527042,161.024595,158.830914,158.190135,157.479930,68.188283,157.075745,0.001961,0.014606,32.000000,-237.233090,157.686712,0.535566,15.059050,0.684377,278019.146210,0.918481,30.275016,40.089084,2.906120,69.681490,96.654394,54.682214
54.959883,75.430709,159.535905,162.376436,61.727446,56.346015,59.214582,12.774502,156.697102,1.750739,75.819065,55.549147,161.002846,158.832157,158.175904,157.480759,68.184721,157.075890,0.001962,0.014583,32.000000,-237.231864,157.688081,0.535634,15.055950,0.684310,278082.269782,0.918614,30.259488,40.090715,2.905256,69.684626,96.657934,54.680334
54.973253,75.432174,159.544434,162.363196,61.776217,56.354127,59.195823,12.774087,156.701973,1.750726,75.816301,55.561933,160.988930,158.834508,158.166722,157.483468,68.182670,157.078607,0.001962,0.014592,32.000000,-237.232307,157.704024,0.535776,15.056565,0.684376,278144.685597,0.917938,30.245798,40.092419,2.904044,69.687595,96.660432,54.679152
54.990732,75.433075,159.494213,162.344076,61.840459,56.366286,59.213239,12.774717,156.710538,1.396807,75.810247,55.582128,160.968407,158.840619,158.153273,157.489526,68.180479,157.083272,0.001941,0.014573,32.000000,-237.231733,157.740580,0.416526,15.055058,0.684348,278205.451087,0.917729,30.228249,40.096045,2.902770,69.692098,96.663209,54.677617
55.007233,75.432554,159.534542,162.326320,61.791300,56.378351,59.208387,12.775919,156.719610,1.340937,75.802044,55.603014,160.948539,158.849717,158.139690,157.497106,68.178457,157.091163,0.001945,0.014581,32.000000,-237.230567,157.750379,0.404224,15.056680,0.684279,278245.031599,0.917911,30.216880,40.099274,2.902219,69.696519,96.665778,54.676005
55.026933,75.430351,159.517674,162.309830,61.752360,56.390571,59.178253,12.775728,156.727118,1.340938,75.791704,55.623595,160.929710,158.859444,158.126613,157.508607,68.177114,157.101168,0.001966,0.014554,32.000000,-237.230792,157.759228,0.404328,15.061448,0.684057,278303.479254,0.917521,30.201009,40.103491,2.900384,69.700215,96.668131,54.675209
55.039865,75.428279,159.502405,162.299181,61.731989,56.398699,59.226360,12.775634,156.733545,1.340959,75.783895,55.635657,160.917906,158.865648,158.118379,157.517247,68.176869,157.107508,0.001966,0.014531,32.000000,-237.230865,157.765488,0.404206,15.060439,0.684075,278360.673864,0.917489,30.184655,40.108937,2.900247,69.702164,96.669410,54.674684
55.061102,75.424075,159.536679,162.283692,61.781764,56.414931,59.209075,12.775630,156.746475,1.355524,75.770920,55.658026,160.901021,158.878686,158.106464,157.532147,68.176611,157.122290,0.001944,0.014493,32.000000,-237.230906,157.775754,0.409049,15.065974,0.683663,278415.305891,0.917789,30.163555,40.114624,2.898902,69.704256,96.670861,54.673896
55.083535,75.418232,159.554215,162.268665,61.735435,56.427085,59.160094,12.776879,156.762780,1.345279,75.754321,55.680428,160.885045,158.894499,158.093754,157.548575,68.176830,157.138625,0.001943,0.014489,32.000000,-237.229720,157.788534,0.403935,15.071017,0.683572,278450.836657,0.916935,30.149081,40.117622,2.897943,69.705217,96.671786,54.673098
55.105976,75.411017,159.609008,162.253756,61.698097,56.447383,59.197189,12.776911,156.781577,1.352708,75.735833,55.701130,160.869472,158.912604,158.081599,157.567491,68.177224,157.156809,0.001960,0.014503,32.000000,-237.229667,157.806458,0.404069,15.071199,0.683360,278522.568716,0.917068,30.124516,40.124295,2.897448,69.705789,96.672475,54.672532
55.121052,75.405320,159.627851,162.243874,61.755468,56.463684,59.214759,12.777074,156.794885,1.356399,75.722891,55.715602,160.858957,158.926551,158.074172,157.581805,68.178222,157.169915,0.001960,0.014497,32.000000,-237.229465,157.819910,0.404095,15.069675,0.683043,278572.220905,0.917601,30.097172,40.131164,2.896586,69.706206,96.672156,54.672264
55.143983,75.395345,159.672207,162.229171,61.797632,56.488068,59.186724,12.776902,156.816838,1.356527,75.702294,55.738162,160.844452,158.947997,158.062085,157.603341,68.179708,157.191262,0.001942,0.014489,32.000000,-237.229666,157.840388,0.404177,15.072961,0.683188,278660.647342,0.916929,30.068454,40.138661,2.896401,69.706500,96.671758,54.671977
55.167350,75.384219,159.693408,162.214486,61.834270,56.512434,59.187720,12.777361,156.837061,1.466775,75.680320,55.762630,160.829087,158.972032,158.050078,157.629503,68.181343,157.214184,0.001939,0.014486,32.000000,-237.229248,157.837019,0.443506,15.073124,0.683315,278732.030515,0.916633,30.048314,40.143352,2.895951,69.706231,96.670824,54.671366
55.189397,75.371690,159.720532,162.199797,61.843924,56.536794,59.214846,12.777087,156.861023,1.633673,75.656688,55.785682,160.813733,159.000401,158.037937,157.657171,68.183338,157.239446,0.001958,0.014470,32.000000,-237.229563,157.864880,0.489637,15.076890,0.683310,278837.213192,0.917022,30.016379,40.151126,2.895551,69.705778,96.669515,54.671015
55.203094,75.363089,159.749412,162.190268,61.842487,56.553027,59.184466,12.776469,156.878497,1.637526,75.641172,55.800605,160.803569,159.018909,158.030514,157.673047,68.185325,157.257303,0.001957,0.014470,32.000000,-237.230199,157.882355,0.489500,15.076646,0.683352,278941.320560,0.916949,29.982882,40.159436,2.894709,69.705831,96.668567,54.671120
55.223783,75.350070,159.772858,162.176604,61.765348,56.569469,59.184917,12.776402,156.909030,1.637542,75.618999,55.823721,160.788376,159.050102,158.019952,157.703876,68.188690,157.286723,0.001957,0.014485,32.000000,-237.230246,157.911301,0.489699,15.083780,0.683270,279044.296606,0.916493,29.949252,40.168398,2.894044,69.706197,96.667663,54.671659
55.242900,75.337191,159.801056,162.163824,61.687005,56.590095,59.230945,12.776095,156.941611,1.637551,75.597737,55.844809,160.773456,159.082653,158.010576,157.735048,68.193152,157.316506,0.001935,0.014481,32.000000,-237.230599,157.941924,0.489804,15.085969,0.683395,279112.304984,0.916957,29.927547,40.174156,2.893849,69.706602,96.667112,54.672306
55.266587,75.324803,159.826450,162.151754,61.695078,56.602338,59.203092,12.776197,156.977344,1.637257,75.577509,55.865342,160.759770,159.116455,157.999942,157.771044,68.198173,157.350389,0.001939,0.014467,32.000000,-237.230468,157.989279,0.489411,15.093505,0.683060,279174.952516,0.916808,29.894735,40.183551,2.893189,69.707105,96.667007,54.673805
55.278258,75.316731,159.837312,162.144111,61.655555,56.618646,59.192129,12.776065,157.004095,1.411852,75.564086,55.878733,160.751295,159.140845,157.993725,157.794869,68.201875,157.373689,0.001939,0.014480,32.000000,-237.230598,158.022473,0.413886,15.095660,0.683048,279257.124560,0.916052,29.863574,40.192005,2.892699,69.707873,96.666927,54.674495
55.298254,75.304483,159.893485,162.133622,61.598693,56.639005,59.195254,12.774720,157.035468,1.502323,75.544006,55.899650,160.738806,159.176516,157.984446,157.830421,68.207592,157.410078,0.001957,0.014478,32.000000,-237.231927,158.042718,0.447465,15.094658,0.682617,279297.049062,0.916221,29.828539,40.201674,2.891918,69.708594,96.666900,54.676230
55.319299,75.292401,159.928149,162.123782,61.690365,56.658993,59.202628,12.773461,157.070566,1.516359,75.524971,55.921116,160.727030,159.213136,157.975273,157.867362,68.214321,157.444285,0.001936,0.014471,32.000000,-237.233153,158.077474,0.447391,15.098301,0.682583,279364.287833,0.916423,29.809311,40.208071,2.891504,69.709384,96.667083,54.678638
55.342275,75.280676,160.016983,162.114502,61.615988,56.679506,59.183302,12.773477,157.108504,1.523073,75.506493,55.943461,160.715620,159.251682,157.965354,157.905982,68.221228,157.481921,0.001938,0.014474,32.000000,-237.233162,158.113486,0.447604,15.102104,0.682811,279444.513680,0.916311,29.777957,40.218127,2.891474,69.709646,96.666919,54.681119
55.356462,75.273007,160.057982,162.108473,61.663990,56.695830,59.217940,12.773125,157.133055,1.522941,75.494201,55.957953,160.708527,159.276605,157.959124,157.932636,68.226250,157.507339,0.001937,0.014479,32.000000,-237.233484,158.138194,0.447361,15.102762,0.682729,279521.098391,0.916109,29.745768,40.226223,2.891001,69.710116,96.666706,54.682805
55.380174,75.261767,160.068680,162.099677,61.766408,56.720277,59.176535,12.772945,157.170731,1.522937,75.476390,55.978826,160.698752,159.316130,157.950163,157.973465,68.234563,157.547517,0.001955,0.014491,32.000000,-237.233604,158.179714,0.447528,15.107256,0.682830,279600.410067,0.916295,29.712100,40.235624,2.891406,69.710913,96.666675,54.685630
55.402077,75.250877,160.111624,162.090750,61.843268,56.744685,59.175441,12.773433,157.209750,1.522838,75.459372,56.000638,160.688602,159.354580,157.941923,158.013807,68.243101,157.586604,0.001937,0.014471,32.000000,-237.233131,158.220131,0.447466,15.107540,0.682962,279666.074270,0.915747,29.690884,40.241613,2.891406,69.712079,96.666269,54.687767
55.422830,75.240539,160.137973,162.081945,61.922141,56.769011,59.193677,12.773168,157.244384,1.640055,75.442899,56.021341,160.678086,159.395745,157.932970,158.054294,68.252300,157.625596,0.001933,0.014471,32.000000,-237.233413,158.230549,0.489898,15.108149,0.682759,279763.280798,0.916325,29.657011,40.250704,2.890361,69.712784,96.665230,54.689539
55.438965,75.234010,160.162460,162.076182,61.991585,56.785335,59.177985,12.773094,157.276244,1.693720,75.433222,56.036296,160.671564,159.422360,157.926992,158.082671,68.258643,157.651423,0.001932,0.014467,32.000000,-237.233466,158.284826,0.497513,15.110645,0.682902,279860.613927,0.916313,29.625219,40.259094,2.889993,69.713671,96.664093,54.690282
55.457824,75.224820,160.260093,162.067481,62.043676,56.809761,59.166548,12.773638,157.326410,1.312138,75.419317,56.053971,160.662475,159.465120,157.919542,158.128723,68.268658,157.695621,0.001940,0.014478,32.000000,-237.233015,158.354040,0.369297,15.114962,0.682977,279957.423832,0.916022,29.595083,40.266779,2.889386,69.714582,96.662628,54.692265
55.478504,75.215465,160.290429,162.059866,62.153692,56.834250,59.192591,12.773731,157.370740,1.262604,75.405569,56.071128,160.653993,159.509386,157.911877,158.174643,68.279116,157.739056,0.001940,0.014490,32.000000,-237.232917,158.399406,0.360401,15.114219,0.682931,280021.715647,0.916220,29.573165,40.271617,2.888987,69.714635,96.660696,54.694463
55.496923,75.206322,160.351607,162.053569,62.142652,56.858771,59.206706,12.773225,157.415652,1.258952,75.392196,56.088082,160.644789,159.554242,157.904032,158.221538,68.289547,157.784578,0.001919,0.014484,32.000000,-237.233369,158.443644,0.360362,15.120749,0.683152,280119.939714,0.916428,29.545993,40.280732,2.889765,69.714825,96.658085,54.696319
55.516758,75.197592,160.408104,162.048177,62.054039,56.883307,59.166564,12.772933,157.459062,1.258929,75.379954,56.105300,160.636745,159.597103,157.896529,158.267526,68.299681,157.829937,0.001926,0.014494,32.000000,-237.233701,158.487926,0.360374,15.126505,0.683310,280217.016464,0.916022,29.516925,40.289072,2.889235,69.713957,96.655236,54.698046
55.529181,75.191867,160.426031,162.044927,62.049360,56.899605,59.209535,12.773313,157.489618,1.259065,75.372758,56.116836,160.632302,159.628294,157.891604,158.299807,68.307373,157.861703,0.001927,0.014478,32.000000,-237.233319,158.517580,0.360488,15.128627,0.683291,280314.995931,0.915843,29.490228,40.298338,2.889378,69.713905,96.653644,54.699303
55.548668,75.183311,160.471411,162.040520,61.980684,56.924081,59.199904,12.773334,157.536247,1.259041,75.360026,56.134105,160.625741,159.672614,157.882488,158.346603,68.317429,157.908059,0.001942,0.014480,32.000000,-237.233216,158.563677,0.360340,15.133318,0.683278,280413.368967,0.916480,29.462602,40.307826,2.889364,69.712459,96.650011,54.701246
55.564814,75.174391,160.518259,162.036791,62.035582,56.948680,59.171848,12.772237,157.580350,1.259184,75.347485,56.148058,160.619876,159.717552,157.874161,158.392377,68.328494,157.951807,0.001921,0.014480,32.000000,-237.234298,158.606832,0.360389,15.138316,0.683271,280477.837542,0.915839,29.445042,40.313873,2.889040,69.711031,96.646693,54.703345
55.580564,75.165331,160.571177,162.033537,62.115360,56.965102,59.188423,12.770616,157.624980,1.395797,75.335139,56.159984,160.615142,159.762185,157.867152,158.436048,68.338597,157.996085,0.001925,0.014482,32.000000,-237.235877,158.646175,0.403179,15.145385,0.683257,280576.103457,0.916008,29.417928,40.323862,2.888844,69.709519,96.643656,54.705277
55.589774,75.159163,160.588463,162.031727,62.140145,56.980301,59.193045,12.770993,157.656304,1.264838,75.326463,56.168048,160.611810,159.793538,157.862392,158.468142,68.345369,158.029374,0.001924,0.014476,32.000000,-237.235529,158.680819,0.360174,15.144166,0.683284,280674.355841,0.916525,29.393636,40.331711,2.888847,69.708138,96.641696,54.705824
55.604009,75.149621,160.612142,162.029819,62.232976,56.992544,59.163711,12.771310,157.702060,1.260876,75.312757,56.179045,160.607276,159.840002,157.855592,158.516168,68.356062,158.076050,0.001940,0.014479,32.000000,-237.235212,158.729743,0.360143,15.150690,0.683154,280733.524415,0.916226,29.369585,40.340746,2.888981,69.706102,96.639684,54.706698
55.616248,75.139406,160.684733,162.029170,62.209326,57.004601,59.192175,12.770936,157.747901,1.260902,75.298044,56.191119,160.603038,159.887595,157.849537,158.564021,68.366224,158.123216,0.001922,0.014479,32.000000,-237.235503,158.776823,0.360137,15.158981,0.683322,280794.305084,0.916218,29.354652,40.348361,2.888813,69.703509,96.637687,54.707482
55.627668,75.128922,160.704715,162.029438,62.205662,57.016781,59.235289,12.771377,157.794131,1.260802,75.283441,56.202786,160.599378,159.935885,157.843723,158.612704,68.377238,158.171448,0.001919,0.014498,32.000000,-237.235078,158.824085,0.360242,15.160930,0.683068,280832.089277,0.916588,29.331564,40.357835,2.888499,69.700784,96.635635,54.708428
55.633263,75.121754,160.761457,162.030451,62.177772,57.024928,59.165882,12.770836,157.825311,1.260798,75.273343,56.207945,160.597396,159.968088,157.840302,158.645543,68.384104,158.204381,0.001918,0.014518,32.000000,-237.235608,158.855131,0.360260,15.162391,0.682941,280869.808751,0.916096,29.309704,40.368048,2.889169,69.698774,96.634712,54.708872
55.642820,75.110382,160.810192,162.033092,62.180575,57.037184,59.203368,12.770826,157.874077,1.260789,75.257660,56.213133,160.595722,160.018112,157.836707,158.695296,68.394242,158.254052,0.001927,0.014504,32.000000,-237.235628,158.904346,0.360228,15.169227,0.682907,280907.322487,0.915394,29.288356,40.377866,2.888935,69.694946,96.633747,54.710596
55.650344,75.098477,160.864406,162.036976,62.207881,57.049361,59.204076,12.770774,157.921846,1.260741,75.241294,56.218255,160.594784,160.065185,157.833638,158.741817,68.404744,158.302027,0.001926,0.014519,32.000000,-237.235654,158.952485,0.360234,15.176176,0.683086,280933.144382,0.916480,29.275868,40.385219,2.889664,69.690967,96.632640,54.712509
55.655534,75.086160,160.934773,162.042331,62.244797,57.061521,59.172772,12.771721,157.971429,1.260742,75.224777,56.225111,160.594652,160.113373,157.830078,158.790753,68.414527,158.350694,0.001904,0.014510,32.000000,-237.234732,159.002902,0.360221,15.175546,0.682974,280971.685841,0.915897,29.255408,40.396526,2.890044,69.687489,96.632137,54.714006
55.656516,75.077690,160.956718,162.046382,62.236399,57.065654,59.202826,12.771197,158.002433,1.272633,75.213390,56.224940,160.595406,160.143347,157.828519,158.821948,68.421313,158.381411,0.001903,0.014531,32.000000,-237.235222,159.033655,0.366176,15.176044,0.682905,281009.567123,0.915918,29.236345,40.406731,2.890627,69.685802,96.631745,54.715438
55.656873,75.064534,161.033310,162.053203,62.179059,57.077803,59.193705,12.771283,158.052711,1.260990,75.195838,56.226690,160.596659,160.191428,157.827177,158.870511,68.430965,158.429075,0.001911,0.014560,32.000000,-237.235066,159.086040,0.361088,15.180143,0.683268,281048.501638,0.916475,29.219095,40.417949,2.891622,69.684030,96.630745,54.716977
55.657911,75.051022,161.022408,162.061386,62.184363,57.085952,59.176423,12.770673,158.101851,1.259460,75.178783,56.228262,160.599563,160.239790,157.826957,158.918441,68.441045,158.476856,0.001924,0.014556,32.000000,-237.235726,159.135048,0.360837,15.184469,0.683357,281054.815153,0.916038,29.209691,40.424415,2.891965,69.682539,96.629503,54.718957
55.656571,75.037158,161.064102,162.070711,62.144024,57.085976,59.183088,12.770983,158.153364,1.259476,75.160639,56.227763,160.603643,160.290316,157.826717,158.968073,68.450609,158.525530,0.001905,0.014557,32.000000,-237.235405,159.185342,0.360986,15.189404,0.683590,281094.785021,0.916337,29.196196,40.435324,2.893323,69.680428,96.628243,54.719866
55.652971,75.027836,161.089150,162.077767,62.095206,57.086039,59.183047,12.770827,158.186712,1.259483,75.148085,56.225989,160.606695,160.324651,157.827161,159.001170,68.456549,158.559194,0.001902,0.014567,32.000000,-237.235516,159.219764,0.360960,15.192859,0.683410,281113.771288,0.916685,29.181698,40.445850,2.893073,69.679289,96.626971,54.720205
55.645999,75.013140,161.114169,162.089607,62.022917,57.077908,59.176985,12.770286,158.236159,1.272983,75.128079,56.219215,160.612859,160.373117,157.828975,159.050041,68.466170,158.607091,0.001910,0.014556,32.000000,-237.236097,159.269270,0.366737,15.194491,0.683351,281093.536351,0.916573,29.169108,40.457273,2.893892,69.678365,96.625092,54.721102
55.635842,74.997877,161.175755,162.103316,62.038158,57.065749,59.181914,12.769472,158.287498,1.262359,75.108612,56.205086,160.620801,160.420417,157.832580,159.098637,68.476289,158.655205,0.001927,0.014571,32.000000,-237.236969,159.315149,0.361881,15.203314,0.683331,281081.648238,0.916618,29.163209,40.465844,2.894529,69.677205,96.622414,54.722167
55.624684,74.982787,161.219438,162.119141,62.082549,57.053537,59.199710,12.770319,158.338136,1.260784,75.090018,56.191536,160.630262,160.468985,157.835849,159.149031,68.485531,158.704432,0.001910,0.014574,32.000000,-237.236082,159.362551,0.361871,15.204975,0.683321,281022.178150,0.916673,29.155142,40.476866,2.895341,69.675375,96.619014,54.722013
55.616444,74.972802,161.257053,162.130822,62.115611,57.045375,59.195436,12.770811,158.371949,1.260803,75.077328,56.181365,160.637379,160.499814,157.837831,159.180535,68.491607,158.738484,0.001907,0.014556,32.000000,-237.235621,159.394477,0.361708,15.205952,0.683137,280942.911061,0.916550,29.149538,40.487479,2.896977,69.674039,96.616165,54.721814
55.603179,74.958057,161.316749,162.149973,62.082079,57.033040,59.208676,12.770270,158.415747,1.260814,75.058782,56.164263,160.649223,160.544278,157.840082,159.225988,68.500498,158.784631,0.001906,0.014567,32.000000,-237.236109,159.437827,0.361850,15.208996,0.683215,280865.036650,0.916244,29.145061,40.499445,2.898343,69.672227,96.611231,54.721213
55.585045,74.943614,161.307024,162.171228,62.114460,57.020980,59.203189,12.770676,158.457190,1.260931,75.041445,56.145883,160.663888,160.589013,157.844621,159.267955,68.509548,158.825931,0.001916,0.014573,32.000000,-237.235740,159.480019,0.361822,15.209623,0.683315,280813.020820,0.916305,29.142914,40.508035,2.899449,69.671167,96.606462,54.720842
55.564070,74.929216,161.402251,162.193708,62.123228,57.008700,59.157783,12.769379,158.495172,1.260814,75.024155,56.123906,160.679344,160.626829,157.850692,159.305799,68.518204,158.862985,0.001914,0.014558,32.000000,-237.237083,159.516710,0.361832,15.212660,0.683417,280735.385822,0.916108,29.140789,40.519016,2.901215,69.669854,96.601460,54.720498
55.549577,74.919745,161.409661,162.209354,62.126635,57.000431,59.213277,12.769343,158.523584,1.150471,75.012751,56.108150,160.690394,160.653874,157.854576,159.330868,68.524288,158.889905,0.001894,0.014561,32.000000,-237.237112,159.558619,0.325171,15.212924,0.683423,280660.668623,0.916293,29.143603,40.527748,2.901986,69.668143,96.597319,54.719770
55.528263,74.905656,161.408002,162.234129,61.992474,56.980573,59.187460,12.770193,158.558229,1.246732,74.995679,56.086671,160.708548,160.690672,157.860746,159.369389,68.533373,158.928486,0.001894,0.014573,32.000000,-237.236346,159.568376,0.367902,15.216567,0.683774,280586.094670,0.917146,29.149170,40.535042,2.904795,69.666181,96.590572,54.718480
55.504526,74.891764,161.455637,162.260168,62.011670,56.952121,59.155152,12.770256,158.597409,1.379987,74.978304,56.064085,160.727572,160.728621,157.868106,159.406234,68.542334,158.966898,0.001905,0.014569,32.000000,-237.236360,159.606613,0.405142,15.219251,0.683863,280535.657925,0.916394,29.153498,40.540545,2.905687,69.663985,96.582810,54.716668
55.482594,74.878167,161.469221,162.287268,62.025133,56.927661,59.208103,12.771016,158.634449,1.380219,74.961655,56.040249,160.747685,160.766934,157.876298,159.444473,68.550227,159.004075,0.001913,0.014568,32.000000,-237.235736,159.643875,0.405421,15.217019,0.683710,280423.305696,0.916827,29.159705,40.548063,2.906772,69.662016,96.574427,54.715027
55.465193,74.868983,161.513474,162.305899,61.993384,56.911405,59.162133,12.771383,158.658732,1.380107,74.950524,56.023834,160.761904,160.790325,157.882539,159.468473,68.555628,159.028538,0.001898,0.014565,32.000000,-237.235385,159.666831,0.405394,15.217897,0.683729,280269.889910,0.917268,29.168427,40.555628,2.908873,69.660410,96.568476,54.713832
55.437126,74.855062,161.565727,162.334832,61.910265,56.882756,59.186419,12.771846,158.694138,1.380322,74.933627,55.996939,160.785045,160.828296,157.893204,159.505015,68.563498,159.064465,0.001895,0.014558,32.000000,-237.234878,159.700869,0.405290,15.220242,0.683864,280137.098232,0.916420,29.175729,40.563728,2.910268,69.657378,96.559241,54.712447
55.410443,74.840875,161.570757,162.365093,61.922508,56.858364,59.190914,12.772735,158.731634,1.370878,74.917200,55.971139,160.809434,160.864832,157.905931,159.540798,68.571584,159.100513,0.001905,0.014554,32.000000,-237.233924,159.750809,0.399551,15.225918,0.684017,280049.220009,0.917165,29.183132,40.568850,2.911979,69.654892,96.550507,54.711874
55.380112,74.826728,161.601928,162.396379,61.907325,56.833857,59.211071,12.772246,158.764942,1.109734,74.900928,55.940982,160.834836,160.897230,157.918921,159.573241,68.579435,159.133045,0.001919,0.014562,32.000000,-237.234498,159.799690,0.319493,15.230466,0.684124,279897.268076,0.916804,29.195970,40.576430,2.914396,69.652631,96.542072,54.711935
55.361512,74.817268,161.607458,162.418023,61.891575,56.817549,59.163162,12.772328,158.784670,1.099290,74.889794,55.922511,160.852201,160.917958,157.928471,159.595559,68.584879,159.154144,0.001914,0.014564,32.000000,-237.234377,159.821717,0.319626,15.233858,0.683924,279765.288968,0.916793,29.207236,40.583845,2.915890,69.651112,96.536744,54.711662
55.332827,74.803170,161.591567,162.451033,61.831846,56.793157,59.198920,12.773043,158.813994,1.099254,74.872919,55.897550,160.878630,160.948099,157.943475,159.626646,68.592110,159.183967,0.001911,0.014555,32.000000,-237.233691,159.851270,0.319642,15.234576,0.683928,279634.190867,0.916604,29.222031,40.589980,2.918050,69.649249,96.528009,54.711229
55.304241,74.789452,161.633605,162.484193,61.830425,56.765342,59.210788,12.772436,158.838571,1.099111,74.857044,55.868258,160.906470,160.974302,157.958456,159.650471,68.599234,159.210215,0.001911,0.014589,32.000000,-237.234413,159.878232,0.319486,15.228904,0.683830,279546.208240,0.917399,29.230325,40.593604,2.919130,69.647221,96.519775,54.711174
55.277885,74.776115,161.672290,162.517018,61.853547,56.740884,59.189971,12.772148,158.864393,1.099116,74.841837,55.842049,160.934702,160.998805,157.974274,159.674862,68.605548,159.233709,0.001923,0.014580,32.000000,-237.234674,159.902963,0.319611,15.232753,0.683797,279415.697720,0.916940,29.243616,40.599192,2.920356,69.646057,96.512047,54.710918
55.259500,74.767507,161.690924,162.538559,61.814420,56.720301,59.206351,12.772785,158.877930,1.126773,74.831579,55.824120,160.953542,161.015787,157.984705,159.691100,68.609267,159.248842,0.001917,0.014572,32.000000,-237.234010,159.903468,0.332347,15.231727,0.684235,279269.028935,0.916795,29.257205,40.603347,2.922626,69.645385,96.507023,54.710733
55.232857,74.754926,161.694277,162.570648,61.862341,56.683715,59.197221,12.772080,158.895333,1.369554,74.817063,55.799632,160.982100,161.037144,158.001489,159.711537,68.614732,159.271200,0.001898,0.014581,32.000000,-237.234772,159.911136,0.406203,15.231236,0.684248,279138.973276,0.917171,29.269051,40.607130,2.924719,69.643914,96.500488,54.711189
