Torad 40 Ton Compressor Load Stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J Singleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Measured on:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wednesday, November 28,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:49:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test Comments:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Measurements:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F
52.582912,67.320249,52.608692,68.057603,-0.1102,-0.423784,0,12.527297,52.441318,-0.468855,66.896163,52.75222,67.14893,51.416888,67.432975,52.111733,45.036542,52.625531,0.001695,0.012437,32,-237.474604,53.476149,-0.027798,0.020688,-0.001617,NaN,#NAME?,24.432426,-2.112588,1.000481,67.721356,55.1474,52.34261
52.581741,67.320857,52.608749,68.057634,-0.110242,-0.423569,0,12.528087,52.441305,-0.468865,66.896684,52.753203,67.149796,51.415595,67.432955,52.109912,45.03597,52.625652,0.001701,0.012434,32,-237.473713,53.476162,-0.027764,0.020685,-0.00163,NaN,#NAME?,24.435392,-2.111624,1.000481,67.722729,55.146174,52.348019
52.579929,67.321756,52.606711,68.057656,-0.110219,-0.423703,0,12.527293,52.436659,-0.468862,66.897694,52.748494,67.150836,51.414285,67.433324,52.107845,45.035809,52.620909,0.00172,0.012416,32,-237.474594,53.474746,-0.027758,0.020728,-0.00168,NaN,#NAME?,24.438345,-2.112332,1.00049,67.724431,55.144054,52.354917
52.577229,67.322634,52.604504,68.0577,-0.109985,-0.423711,0,12.526637,52.43567,-0.468859,66.89922,52.745779,67.152481,51.413737,67.433949,52.103821,45.036346,52.619408,0.001702,0.012393,32,-237.475243,53.472896,-0.027842,0.02077,-0.001743,NaN,#NAME?,24.440116,-2.111638,1.000514,67.726461,55.142532,52.361009
52.575835,67.323484,52.60222,68.057777,-0.109988,-0.423556,0,12.526655,52.435906,-0.468862,66.89998,52.744873,67.153656,51.415986,67.434196,52.100753,45.03635,52.617784,0.001699,0.012397,32,-237.475247,53.470607,-0.027798,0.020823,-0.001722,NaN,#NAME?,24.442815,-2.116184,1.000509,67.728262,55.141299,52.367679
52.574692,67.324089,52.600178,68.057771,-0.10997,-0.42349,0,12.526156,52.433748,-0.468851,66.900249,52.741896,67.15424,51.416719,67.434556,52.098381,45.036158,52.617812,0.001698,0.01239,32,-237.475675,53.471523,-0.027845,0.020822,-0.001759,NaN,#NAME?,24.446373,-2.118212,1.000519,67.729271,55.140438,52.372625
52.572531,67.324994,52.599161,68.057774,-0.109839,-0.423601,0,12.526105,52.432844,-0.468875,66.899709,52.744843,67.154394,51.416583,67.434401,52.098117,45.035326,52.615548,0.001716,0.012396,32,-237.475808,53.471855,-0.027866,0.020857,-0.001689,NaN,#NAME?,24.448608,-2.119827,1.000502,67.731132,55.138311,52.380148
52.571084,67.325883,52.597762,68.057799,-0.109786,-0.423506,0,12.525832,52.431979,-0.468853,66.900172,52.741617,67.155111,51.416238,67.434369,52.095396,45.035283,52.613212,0.001716,0.012413,32,-237.476111,53.471277,-0.027879,0.020888,-0.001619,NaN,#NAME?,24.450349,-2.119608,1.000485,67.733313,55.136734,52.386478
52.570216,67.326706,52.596866,68.057802,-0.109726,-0.423519,0,12.526422,52.431098,-0.468828,66.901544,52.742964,67.156948,51.4119,67.435624,52.096209,45.035453,52.611213,0.001696,0.012412,32,-237.475585,53.474555,-0.027891,0.020915,-0.001699,NaN,#NAME?,24.453399,-2.121022,1.000507,67.735705,55.136835,52.391601
52.568948,67.32725,52.595771,68.05781,-0.109741,-0.423467,0,12.526155,52.429833,-0.46998,66.902178,52.741334,67.158018,51.41176,67.436502,52.093841,45.034919,52.608649,0.001696,0.012423,32,-237.475875,53.47306,-0.027894,0.020915,-0.001683,NaN,#NAME?,24.455724,-2.123298,1.000507,67.737108,55.137204,52.394524
52.56793,67.328095,52.595776,68.057887,-0.109731,-0.423422,0,12.526327,52.429857,-0.486112,66.902847,52.74156,67.159046,51.411516,67.437605,52.093307,45.032832,52.607302,0.001703,0.012417,32,-237.475661,53.469837,-0.027966,0.020909,-0.001719,NaN,#NAME?,24.457411,-2.125453,1.000507,67.738176,55.137911,52.398234
52.566273,67.329011,52.593304,68.05784,-0.109731,-0.423281,0,12.526252,52.428988,-0.600668,66.903362,52.736579,67.160137,51.410823,67.437822,52.094287,45.030688,52.603735,0.00172,0.012428,32,-237.475799,53.47249,-0.027969,0.020906,-0.001711,NaN,#NAME?,24.459214,-2.127465,1.00051,67.739653,55.139356,52.401684
52.564687,67.329889,52.59052,68.057876,-0.109482,-0.423265,0,12.526029,52.428373,-0.573305,66.905074,52.732856,67.162048,51.408535,67.439441,52.093166,45.029918,52.604508,0.0017,0.012446,32,-237.476018,53.471674,-0.027816,0.020931,-0.001757,NaN,#NAME?,24.46107,-2.126713,1.00053,67.741456,55.141876,52.405929
52.564153,67.330417,52.590089,68.057876,-0.109435,-0.42322,0,12.526367,52.428429,-0.527955,66.905496,52.72952,67.162435,51.406569,67.439429,52.093198,45.028088,52.604239,0.001696,0.012443,32,-237.475734,53.470385,-0.027857,0.020934,-0.001713,NaN,#NAME?,24.463631,-2.128112,1.000514,67.742516,55.143289,52.407705
52.563082,67.331333,52.589825,68.057893,-0.109456,-0.423134,0,12.526843,52.429264,-0.402019,66.906464,52.7272,67.16338,51.407496,67.440191,52.090398,45.026246,52.602837,0.001703,0.012451,32,-237.47524,53.46639,-0.027821,0.020937,-0.001652,NaN,#NAME?,24.466084,-2.126572,1.000491,67.744735,55.146277,52.41143
52.561641,67.332222,52.590565,68.057937,-0.109351,-0.423157,0,12.527173,52.429696,-0.402032,66.907878,52.724652,67.165073,51.405316,67.440893,52.089141,45.023931,52.602984,0.001721,0.012458,32,-237.474876,53.464672,-0.027794,0.020918,-0.00166,NaN,#NAME?,24.467143,-2.125011,1.000493,67.747015,55.149392,52.415002
52.559393,67.333091,52.589472,68.057895,-0.109411,-0.423233,0,12.526503,52.428888,-0.402026,66.90833,52.722708,67.166331,51.401786,67.44146,52.087646,45.021752,52.597835,0.001703,0.012457,32,-237.475428,53.46179,-0.027837,0.020873,-0.001681,NaN,#NAME?,24.469123,-2.12456,1.000509,67.748133,55.152337,52.418051
52.558025,67.333691,52.588675,68.057934,-0.109348,-0.423299,0,12.525905,52.425995,-0.402029,66.90855,52.721587,67.16716,51.401689,67.441811,52.08614,45.020543,52.597178,0.0017,0.012442,32,-237.476095,53.461542,-0.027863,0.020876,-0.00185,NaN,#NAME?,24.471443,-2.122098,1.00055,67.748787,55.154169,52.419615
52.556499,67.334599,52.58863,68.057959,-0.109324,-0.423257,0,12.526205,52.42615,-0.402019,66.909014,52.719863,67.168401,51.402369,67.44239,52.083247,45.018967,52.595181,0.0017,0.012435,32,-237.475784,53.461718,-0.027897,0.020861,-0.001933,NaN,#NAME?,24.474546,-2.125031,1.000572,67.749853,55.157213,52.421838
52.555102,67.335443,52.587489,68.057915,-0.109432,-0.423275,0,12.526037,52.425411,-0.407525,66.910484,52.717558,67.170239,51.399577,67.443849,52.081241,45.019276,52.59408,0.001719,0.012415,32,-237.475982,53.462124,-0.027976,0.020874,-0.001938,NaN,#NAME?,24.476505,-2.124475,1.000583,67.751559,55.160714,52.42399
52.554228,67.336315,52.586596,68.05797,-0.109427,-0.423338,0,12.526539,52.423604,-0.418705,66.911732,52.717002,67.172116,51.399356,67.444856,52.080219,45.019305,52.589448,0.001719,0.012402,32,-237.475489,53.459843,-0.027997,0.020877,-0.002054,NaN,#NAME?,24.478928,-2.124881,1.000611,67.752603,55.163441,52.425594
52.552533,67.33691,52.583992,68.058036,-0.109398,-0.423299,0,12.526025,52.421322,-0.432918,66.912004,52.716882,67.17291,51.395146,67.44525,52.077456,45.019252,52.588267,0.0017,0.012389,32,-237.476023,53.457997,-0.027983,0.02086,-0.002061,NaN,#NAME?,24.481161,-2.126282,1.000616,67.75249,55.164906,52.425991
52.549727,67.337743,52.5814,68.058132,-0.109264,-0.423323,0,12.525029,52.418559,-0.493262,66.912947,52.714292,67.17448,51.388991,67.446334,52.074703,45.01942,52.586934,0.0017,0.012381,32,-237.477038,53.456108,-0.028006,0.020872,-0.00205,NaN,#NAME?,24.4829,-2.130912,1.000616,67.752412,55.167843,52.427145
52.547435,67.338588,52.579514,68.058185,-0.109052,-0.423399,0,12.523889,52.416908,-0.579496,66.914125,52.712978,67.175529,51.383688,67.447512,52.0723,45.019572,52.585783,0.00171,0.012393,32,-237.478137,53.456963,-0.028091,0.020871,-0.002023,NaN,#NAME?,24.485179,-2.132032,1.000599,67.751788,55.170472,52.427749
52.545848,67.339496,52.579882,68.058207,-0.109031,-0.423451,0,12.523929,52.417946,-0.5795,66.915738,52.711566,67.176819,51.383895,67.448718,52.070903,45.019364,52.584557,0.001721,0.012388,32,-237.478117,53.455463,-0.028076,0.020851,-0.002039,NaN,#NAME?,24.488799,-2.133522,1.000603,67.750425,55.173019,52.427104
52.545519,67.340098,52.579129,68.058207,-0.108999,-0.423365,0,12.524183,52.418554,-0.568016,66.91682,52.710103,67.177951,51.385243,67.449705,52.069905,45.019212,52.582696,0.001701,0.012377,32,-237.477875,53.453617,-0.028058,0.02087,-0.002069,NaN,#NAME?,24.491923,-2.134817,1.00061,67.750189,55.174999,52.426155
52.543929,67.341014,52.576948,68.058278,-0.108923,-0.423323,0,12.523655,52.416989,-0.476689,66.918149,52.707721,67.179334,51.382425,67.450934,52.067382,45.018704,52.580506,0.001698,0.01236,32,-237.478406,53.447635,-0.028102,0.020886,-0.002166,NaN,#NAME?,24.494406,-2.135826,1.000648,67.749939,55.177746,52.423793
52.542253,67.341886,52.575942,68.058314,-0.108753,-0.423294,0,12.523389,52.416068,-0.384254,66.918615,52.704618,67.179845,51.380614,67.451861,52.068924,45.0173,52.57936,0.001708,0.012349,32,-237.478797,53.442342,-0.027928,0.020909,-0.002151,NaN,#NAME?,24.495336,-2.137523,1.00064,67.750167,55.180004,52.422023
52.540402,67.342748,52.574233,68.058405,-0.108632,-0.423262,0,12.522903,52.4155,-0.384276,66.919303,52.700492,67.18062,51.379186,67.452662,52.067701,45.016827,52.578713,0.001726,0.01235,32,-237.47927,53.438988,-0.027922,0.020895,-0.002125,NaN,#NAME?,24.497831,-2.139189,1.000628,67.750653,55.182109,52.420682
52.539262,67.343292,52.573176,68.058438,-0.108475,-0.423252,0,12.522763,52.414769,-0.384275,66.919657,52.698735,67.180957,51.379517,67.452948,52.066549,45.016134,52.578137,0.001708,0.012352,32,-237.479413,53.436939,-0.027947,0.0209,-0.002131,NaN,#NAME?,24.500369,-2.138923,1.000641,67.750991,55.182798,52.419468
52.538385,67.344156,52.571744,68.058485,-0.108456,-0.423268,0,12.522979,52.415213,-0.40389,66.920846,52.69805,67.182314,51.378203,67.453481,52.066602,45.014947,52.576343,0.001704,0.012354,32,-237.47923,53.435394,-0.027958,0.020889,-0.002136,NaN,#NAME?,24.503068,-2.139093,1.000644,67.751738,55.183548,52.417181
52.536863,67.344987,52.571054,68.058592,-0.108215,-0.423386,0,12.523498,52.416139,-0.40893,66.922155,52.698112,67.183889,51.375017,67.454515,52.067267,45.013773,52.574704,0.001704,0.012349,32,-237.478777,53.433366,-0.027986,0.020833,-0.002178,NaN,#NAME?,24.504747,-2.138971,1.000645,67.752343,55.183736,52.413222
52.536617,67.345823,52.570104,68.058669,-0.108086,-0.423252,0,12.524022,52.416336,-0.414154,66.923098,52.698168,67.18524,51.371438,67.455579,52.067493,45.011866,52.574053,0.001713,0.012354,32,-237.478312,53.431498,-0.027957,0.020792,-0.002135,NaN,#NAME?,24.50648,-2.139566,1.000635,67.753362,55.183231,52.407536
52.535489,67.346437,52.569815,68.058738,-0.107976,-0.42316,0,12.524012,52.417084,-0.414138,66.923801,52.695876,67.186268,51.368392,67.456116,52.066639,45.010545,52.57243,0.001709,0.012338,32,-237.478304,53.430106,-0.027953,0.020764,-0.002176,NaN,#NAME?,24.508825,-2.14002,1.000651,67.754278,55.183079,52.403162
52.534092,67.347326,52.569724,68.058801,-0.10789,-0.423126,0,12.524088,52.415196,-0.425845,66.924765,52.692784,67.187099,51.366015,67.456177,52.066897,45.007997,52.570382,0.001689,0.012305,32,-237.478253,53.427503,-0.028067,0.020736,-0.002138,NaN,#NAME?,24.509906,-2.138761,1.000637,67.755192,55.182105,52.395976
52.533667,67.348225,52.568087,68.058884,-0.107853,-0.423089,0,12.524379,52.414312,-0.475173,66.925737,52.691238,67.188024,51.36334,67.457014,52.067844,45.007077,52.570234,0.00169,0.012291,32,-237.477958,53.428873,-0.028017,0.020697,-0.002183,NaN,#NAME?,24.511639,-2.139051,1.000653,67.756099,55.181055,52.389813
52.532547,67.349136,52.567832,68.058956,-0.107641,-0.423157,0,12.525155,52.413623,-0.607676,66.926687,52.690298,67.189483,51.363216,67.45807,52.068368,45.006238,52.570951,0.0017,0.012287,32,-237.477175,53.431796,-0.028017,0.020648,-0.002303,NaN,#NAME?,24.513918,-2.138537,1.000678,67.757191,55.180387,52.384132
52.531989,67.349714,52.567167,68.059038,-0.107591,-0.423126,0,12.52519,52.412657,-0.60768,66.928022,52.687698,67.190834,51.362242,67.459463,52.067382,45.005883,52.571423,0.001711,0.012287,32,-237.47715,53.431937,-0.028008,0.020655,-0.002211,NaN,#NAME?,24.515238,-2.137763,1.000655,67.758296,55.180412,52.380949
52.530064,67.350528,52.564612,68.059118,-0.107431,-0.423063,0,12.524193,52.412917,-0.598014,66.929183,52.68629,67.192489,51.359388,67.460526,52.065091,45.005214,52.572775,0.001693,0.012268,32,-237.478205,53.431404,-0.028037,0.020644,-0.002284,NaN,#NAME?,24.517263,-2.136213,1.000672,67.759968,55.180534,52.375803
52.52895,67.351408,52.565266,68.059215,-0.107373,-0.422982,0,12.524608,52.413349,-0.559549,66.930089,52.684355,67.193774,51.359124,67.461703,52.06345,45.003907,52.571347,0.00169,0.012268,32,-237.477794,53.429865,-0.028102,0.020574,-0.002272,NaN,#NAME?,24.518395,-2.13539,1.00067,67.761491,55.180775,52.370172
52.529414,67.352294,52.566017,68.05927,-0.107399,-0.42305,0,12.525307,52.413482,-0.466602,66.930995,52.684059,67.194751,51.356108,67.46301,52.063959,45.002786,52.567992,0.001702,0.01226,32,-237.477063,53.425964,-0.028071,0.020528,-0.002225,NaN,#NAME?,24.521121,-2.133378,1.000658,67.763405,55.181457,52.362704
52.528303,67.352839,52.565118,68.05933,-0.107331,-0.423024,0,12.52515,52.412212,-0.466606,66.931954,52.681449,67.195345,51.354582,67.463637,52.065016,45.001974,52.566056,0.001717,0.012255,32,-237.477218,53.422423,-0.028111,0.020498,-0.00236,NaN,#NAME?,24.523109,-2.133487,1.000691,67.765014,55.181618,52.356789
52.527717,67.353703,52.56564,68.059451,-0.107352,-0.42316,0,12.526015,52.411182,-0.466582,66.933597,52.68007,67.19677,51.354301,67.465008,52.063532,45.001197,52.565015,0.001702,0.012254,32,-237.476261,53.420184,-0.028086,0.020466,-0.002356,NaN,#NAME?,24.523534,-2.135698,1.000697,67.767911,55.182532,52.347539
52.526928,67.354589,52.564602,68.059559,-0.107381,-0.423142,0,12.525727,52.410798,-0.466589,66.93446,52.675865,67.1981,51.352198,67.465859,52.063115,44.999177,52.563669,0.0017,0.012252,32,-237.476521,53.416615,-0.027933,0.020441,-0.002414,NaN,#NAME?,24.525182,-2.13681,1.000701,67.770721,55.183923,52.336827
52.524085,67.355441,52.562259,68.059551,-0.107336,-0.423123,0,12.524632,52.408607,-0.466576,66.93511,52.67291,67.198843,51.348276,67.46624,52.061026,44.997134,52.560026,0.0017,0.012224,32,-237.477504,53.41085,-0.027934,0.020426,-0.002461,NaN,#NAME?,24.526629,-2.137066,1.000722,67.773562,55.185328,52.325693
52.522822,67.356052,52.560692,68.059655,-0.107195,-0.423094,0,12.524375,52.408569,-0.46659,66.936344,52.671092,67.199605,51.345363,67.466986,52.059785,44.996836,52.558462,0.001713,0.012208,32,-237.477815,53.406811,-0.027896,0.020407,-0.002444,NaN,#NAME?,24.528298,-2.136384,1.000717,67.775395,55.186879,52.319045
52.522375,67.356985,52.559247,68.059741,-0.107176,-0.423115,0,12.524678,52.408107,-0.470242,66.937269,52.669798,67.20054,51.34148,67.467138,52.056985,44.996929,52.556768,0.001709,0.012205,32,-237.477539,53.405753,-0.027768,0.02037,-0.002478,NaN,#NAME?,24.531977,-2.137959,1.000727,67.777774,55.189864,52.310122
52.520886,67.357868,52.557032,68.059832,-0.107045,-0.42326,0,12.524913,52.407485,-0.488357,66.938814,52.670042,67.201904,51.337205,67.468078,52.055507,44.997757,52.55743,0.001691,0.012199,32,-237.477355,53.402703,-0.027759,0.020358,-0.002482,NaN,#NAME?,24.533844,-2.139216,1.000721,67.780546,55.19264,52.30212
52.519722,67.35874,52.556088,68.059986,-0.107037,-0.42327,0,12.524352,52.405935,-0.518427,66.939257,52.668221,67.203404,51.333833,67.469045,52.051704,44.998258,52.554524,0.00169,0.012175,32,-237.477994,53.39874,-0.02771,0.020288,-0.002399,NaN,#NAME?,24.535219,-2.14099,1.000702,67.783242,55.195028,52.294536
52.517519,67.35934,52.554887,68.060033,-0.107106,-0.423351,0,12.523219,52.404691,-0.546752,66.939752,52.666411,67.204047,51.332371,67.469543,52.049988,44.998312,52.552079,0.001705,0.01218,32,-237.479115,53.397217,-0.02768,0.020252,-0.00238,NaN,#NAME?,24.537584,-2.141161,1.000688,67.784761,55.196347,52.290111
52.514585,67.360256,52.552431,68.060085,-0.107221,-0.423393,0,12.522256,52.400914,-0.679847,66.940385,52.664839,67.205233,51.327969,67.470142,52.047878,44.997962,52.549972,0.001712,0.012176,32,-237.480058,53.397181,-0.027815,0.020189,-0.002367,NaN,#NAME?,24.539612,-2.144548,1.000692,67.785975,55.197469,52.284017
52.513021,67.361095,52.549562,68.060143,-0.107239,-0.423349,0,12.521615,52.400583,-0.684861,66.941706,52.661347,67.206508,51.325354,67.4713,52.049077,44.99881,52.547947,0.001695,0.012208,32,-237.480672,53.396874,-0.02781,0.020155,-0.002468,NaN,#NAME?,24.542402,-2.147032,1.000712,67.787534,55.198476,52.278836
52.511821,67.362022,52.547186,68.060201,-0.107279,-0.423351,0,12.521644,52.397326,-0.601193,66.942342,52.660913,67.207681,51.323076,67.471833,52.04803,44.999121,52.54695,0.001693,0.012182,32,-237.480663,53.392988,-0.027823,0.020182,-0.002493,NaN,#NAME?,24.546234,-2.148775,1.000721,67.789313,55.198501,52.274269
52.509968,67.362595,52.544861,68.060217,-0.107268,-0.423252,0,12.520901,52.395124,-0.501669,66.943561,52.658292,67.208983,51.319219,67.473143,52.044666,44.999039,52.545902,0.001707,0.012161,32,-237.481419,53.388289,-0.027818,0.020172,-0.002433,NaN,#NAME?,24.548627,-2.151636,1.000696,67.791289,55.198586,52.271223
52.508863,67.363392,52.543315,68.060275,-0.107305,-0.423268,0,12.520792,52.394363,-0.501621,66.944739,52.657769,67.210405,51.317091,67.473823,52.042967,44.998178,52.543688,0.001721,0.012184,32,-237.481606,53.382719,-0.027766,0.020198,-0.002355,NaN,#NAME?,24.550747,-2.152936,1.000673,67.794015,55.198875,52.266355
52.506578,67.364245,52.542043,68.060344,-0.107121,-0.423265,0,12.520105,52.392805,-0.50161,66.946076,52.658543,67.211102,51.31273,67.47447,52.042024,44.99626,52.54177,0.001705,0.012176,32,-237.482303,53.378821,-0.027777,0.020194,-0.002297,NaN,#NAME?,24.553163,-2.153895,1.000664,67.795875,55.198417,52.262188
52.504431,67.365098,52.539982,68.060391,-0.107179,-0.423349,0,12.519208,52.39315,-0.501605,66.946322,52.655277,67.211549,51.308305,67.474435,52.040348,44.993589,52.542409,0.001704,0.012161,32,-237.483215,53.376298,-0.027773,0.020192,-0.002286,NaN,#NAME?,24.555058,-2.155236,1.000656,67.797622,55.197613,52.259653
52.503012,67.365637,52.539365,68.060404,-0.107113,-0.423422,0,12.518917,52.393374,-0.501584,66.946889,52.653816,67.211839,51.306376,67.474671,52.04086,44.992004,52.54316,0.001704,0.01217,32,-237.483565,53.374954,-0.027834,0.020185,-0.002356,NaN,#NAME?,24.558183,-2.155222,1.000675,67.799202,55.197505,52.258494
52.502554,67.366408,52.539114,68.060388,-0.107127,-0.423417,0,12.518907,52.392885,-0.501593,66.947599,52.653139,67.212625,51.305535,67.475411,52.04003,44.989352,52.543225,0.001718,0.012175,32,-237.483559,53.372585,-0.027815,0.020167,-0.002332,NaN,#NAME?,24.561169,-2.151918,1.000677,67.801771,55.198107,52.258312
52.502588,67.367307,52.539445,68.060426,-0.107365,-0.423409,0,12.520212,52.394722,-0.501596,66.948317,52.65366,67.213642,51.304556,67.475645,52.039478,44.987096,52.545128,0.00171,0.012166,32,-237.482296,53.373565,-0.027628,0.020128,-0.0024,NaN,#NAME?,24.563119,-2.149585,1.000692,67.804855,55.200089,52.259309
52.500553,67.368135,52.537672,68.060443,-0.107376,-0.423336,0,12.519909,52.393033,-0.50158,66.948872,52.652236,67.215063,51.303874,67.476235,52.03741,44.985408,52.543069,0.001695,0.012176,32,-237.482557,53.370435,-0.027651,0.020092,-0.002405,NaN,#NAME?,24.564345,-2.146868,1.000696,67.80897,55.202655,52.261647
52.499614,67.368961,52.536306,68.06049,-0.107428,-0.423309,0,12.520081,52.390207,-0.513041,66.949456,52.65012,67.216174,51.301111,67.477179,52.038659,44.983861,52.54337,0.001695,0.012178,32,-237.482283,53.367675,-0.027528,0.020064,-0.002453,NaN,#NAME?,24.565212,-2.142721,1.000702,67.812502,55.206237,52.263934
52.498308,67.369483,52.536159,68.060515,-0.107499,-0.423286,0,12.520338,52.388709,-0.559297,66.949811,52.649947,67.216397,51.300982,67.477614,52.038635,44.983014,52.542737,0.00171,0.012187,32,-237.482021,53.366971,-0.027541,0.020016,-0.002456,NaN,#NAME?,24.568063,-2.143079,1.000707,67.814882,55.208652,52.265737
52.498088,67.370281,52.535295,68.060531,-0.107457,-0.423309,0,12.521189,52.386899,-0.696778,66.950276,52.651378,67.217092,51.298601,67.47848,52.038217,44.982301,52.54011,0.001714,0.012187,32,-237.481107,53.370061,-0.027554,0.019957,-0.002418,NaN,#NAME?,24.569821,-2.141233,1.000699,67.817575,55.212181,52.267855
52.497563,67.371107,52.535442,68.060509,-0.107444,-0.423291,0,12.522005,52.385458,-0.693724,66.951462,52.65227,67.218288,51.295616,67.479264,52.036763,44.981646,52.540031,0.001698,0.012199,32,-237.480296,53.369455,-0.027564,0.019934,-0.002527,NaN,#NAME?,24.571642,-2.141014,1.000721,67.820111,55.216075,52.268941
52.496074,67.371916,52.534457,68.060548,-0.107473,-0.423428,0,12.522076,52.384692,-0.662139,66.952158,52.650212,67.219133,51.294505,67.479489,52.036089,44.980605,52.53687,0.001695,0.012199,32,-237.480256,53.368063,-0.027711,0.019918,-0.002501,NaN,#NAME?,24.572659,-2.142914,1.000709,67.822256,55.219477,52.270474
52.49445,67.372471,52.532661,68.060537,-0.107454,-0.423383,0,12.521268,52.382678,-0.592543,66.952389,52.648515,67.21953,51.292866,67.479828,52.035364,44.97974,52.535435,0.001711,0.012207,32,-237.481009,53.364153,-0.027699,0.019882,-0.002527,NaN,#NAME?,24.574006,-2.142336,1.000722,67.823908,55.222143,52.271745
52.492658,67.373305,52.530729,68.060504,-0.10763,-0.423362,0,12.520786,52.379616,-0.483479,66.953196,52.64632,67.220657,51.290775,67.480489,52.033243,44.978556,52.534193,0.001722,0.01219,32,-237.481489,53.361327,-0.027686,0.019897,-0.002549,NaN,#NAME?,24.576295,-2.144435,1.000731,67.827442,55.226421,52.275085
52.491997,67.374199,52.530423,68.060498,-0.107559,-0.423543,0,12.521396,52.378895,-0.483451,66.953754,52.644588,67.221449,51.293425,67.481039,52.033432,44.977585,52.532783,0.001713,0.0122,32,-237.48077,53.359905,-0.027794,0.01986,-0.002583,NaN,#NAME?,24.578467,-2.144996,1.000728,67.831638,55.230648,52.279393
52.490617,67.374986,52.528864,68.060526,-0.107554,-0.423616,0,12.521502,52.377798,-0.48346,66.954728,52.643967,67.222324,51.29191,67.482201,52.033005,44.976561,52.531756,0.001711,0.012215,32,-237.48065,53.359292,-0.027796,0.019863,-0.002574,NaN,#NAME?,24.581081,-2.145047,1.000725,67.835615,55.234403,52.283893
52.48985,67.37552,52.526577,68.060537,-0.107544,-0.423603,0,12.521218,52.376517,-0.483461,66.954821,52.643883,67.22263,51.291415,67.482748,52.030658,44.975875,52.530732,0.001711,0.012229,32,-237.480962,53.358382,-0.027781,0.019887,-0.002565,NaN,#NAME?,24.582632,-2.145477,1.000732,67.838189,55.236839,52.286754
52.487516,67.37635,52.525831,68.060608,-0.107444,-0.423567,0,12.520912,52.37528,-0.483448,66.955553,52.64316,67.224065,51.289171,67.483556,52.027756,44.974638,52.527462,0.001727,0.012221,32,-237.48126,53.355093,-0.027796,0.019878,-0.00255,NaN,#NAME?,24.584792,-2.145473,1.000729,67.841918,55.24159,52.291048
52.486308,67.377104,52.524884,68.060592,-0.107662,-0.423627,0,12.520624,52.375677,-0.483446,66.956549,52.640884,67.224593,51.288162,67.483917,52.02563,44.972274,52.525394,0.001718,0.012247,32,-237.481622,53.353052,-0.027782,0.019877,-0.002472,NaN,#NAME?,24.586087,-2.145804,1.0007,67.84392,55.246708,52.295118
52.484354,67.377941,52.522773,68.060641,-0.107719,-0.423732,0,12.519918,52.37311,-0.483457,66.956534,52.642003,67.224846,51.288663,67.484511,52.024325,44.970017,52.521251,0.001702,0.012269,32,-237.482316,53.3504,-0.027796,0.019858,-0.00258,NaN,#NAME?,24.58924,-2.147818,1.00073,67.845108,55.252027,52.29957
52.483164,67.378535,52.522235,68.060619,-0.107651,-0.423779,0,12.520065,52.371437,-0.487019,66.956963,52.642069,67.225139,51.288275,67.484929,52.024285,44.968477,52.520389,0.001702,0.012284,32,-237.482144,53.348941,-0.027645,0.019829,-0.002567,NaN,#NAME?,24.591195,-2.147507,1.000735,67.845388,55.255511,52.303827
52.481519,67.379404,52.520723,68.060713,-0.107454,-0.423708,0,12.519137,52.368818,-0.505775,66.957383,52.641879,67.225256,51.285476,67.4853,52.0237,44.965888,52.518346,0.001719,0.012281,32,-237.483042,53.345799,-0.027619,0.019833,-0.002594,NaN,#NAME?,24.593975,-2.149369,1.000732,67.845109,55.259878,52.310826
52.480574,67.380235,52.520086,68.060796,-0.107336,-0.423679,0,12.519587,52.36856,-0.620453,66.95822,52.64057,67.225635,51.284312,67.485059,52.022315,44.963516,52.517542,0.001717,0.012289,32,-237.482626,53.347175,-0.027628,0.019825,-0.002626,NaN,#NAME?,24.595752,-2.148686,1.000744,67.844303,55.263951,52.31885
52.478755,67.381121,52.518914,68.060851,-0.107428,-0.423821,0,12.519484,52.366771,-0.570202,66.959197,52.638864,67.227609,51.283174,67.485951,52.019836,44.962311,52.517354,0.001704,0.012285,32,-237.48276,53.348011,-0.027477,0.019844,-0.002647,NaN,#NAME?,24.598257,-2.148127,1.000747,67.843971,55.268104,52.327495
